LoanID,Property,Occupancy,CITY,STATE,ZIP,FICO,Current_FICO_Score,Current_Interest_Rate,Original_Amount,Original_Term,Original_Appraisal_Amount,Remaining_Term,Amor_Term,Current_Principal_Balance
5395849,CO,AB,Ball Ground,GA,30107,500,534,0.10859836787294189,363750,300,429000,265,300,354063.570299
5396008,CO,AB,Wilber,NE,68465,511,532,0.07243996274395832,257750,180,281000,135,180,216729.601784
5396695,CO,AB,Bristol,TN,37620,791,838,0.06701479233069081,267500,240,294000,183,240,231883.660496
5397716,CO,AB,Concord,NH,03303,571,572,0.07799613674700603,114000,180,120000,167,180,109466.542887
5398630,CO,AB,Richmond,VA,23290,658,618,0.11168913143687845,296750,240,365000,165,240,260611.775753
5399111,CO,AB,Eleanor,WV,25070,565,532,0.0975610493670196,432000,300,488000,187,300,369523.798862
5399675,CO,AB,Chevy Chase,MD,20825,645,628,0.09466793371702059,324500,240,338000,145,240,260114.287488
5400658,CO,AB,San Antonio,TX,78275,541,552,0.07704426935353931,464750,180,601000,173,180,454911.95743
5400928,CO,AB,Belleville,IL,62223,688,680,0.06666206220128602,352750,240,361000,183,240,305623.639724
5401664,CO,AB,Midlothian,MD,21543,697,695,0.07881187123196286,164250,240,179000,167,240,137851.92432
5402350,CO,AB,Castaic,CA,91384,674,686,0.05069315693942171,70500,300,74000,194,300,54874.6480566
5402635,CO,AB,Jefferson,NH,03583,488,525,0.10105797681921513,318500,240,370000,211,240,304974.690914
5403649,CO,AB,Saint Louis,MI,48880,535,489,0.07326431907544831,512750,240,525000,204,240,474794.029821
5403848,CO,AB,Jarrettsville,MD,21084,756,795,0.044788357870115446,240000,300,260000,205,300,190470.033194
5404620,CO,AB,Upper Marlboro,MD,20773,746,769,0.083010786279782,422750,240,557000,191,240,382593.015815
5404800,CO,AB,Saint Louis,MO,63163,581,598,0.10668443939638268,80500,180,94000,180,180,80500.0
5405387,CO,AB,Dubberly,LA,71024,617,587,0.09795422315427592,160250,240,203000,203,240,150933.920955
5405611,CO,AB,Frederic,MI,49733,677,720,0.06920553266575866,197250,180,219000,147,180,174544.542447
5406244,CO,AB,Hinton,IA,51024,725,743,0.0687074686579607,372250,180,383000,127,180,298950.845762
5406430,CO,AB,Scotland,SD,57059,691,691,0.049473271874810494,465500,240,578000,166,240,367142.371985
5407015,CO,AB,Mansfield Center,CT,06250,528,515,0.11055752104118859,195000,300,228000,245,300,186275.902987
5407760,CO,AB,Moorland,IA,50566,733,744,0.05767102257848791,350000,240,448000,190,240,306110.688066
5408802,CO,AB,Plainville,IN,47568,764,778,0.08196611150207589,229250,180,247000,146,180,204428.194286
5409472,CO,AB,Halstad,MN,56548,792,817,0.04369517663445692,196250,240,235000,173,240,157388.329234
5410005,CO,AB,Pippa Passes,KY,41844,783,805,0.07854119413049424,151750,300,197000,297,300,151256.628801
5410268,CO,AB,Christiansburg,VA,24068,634,664,0.047555286631166524,300500,180,318000,129,180,235792.486108
5410866,CO,AB,Naylor,GA,31641,640,645,0.06002058523738181,138500,180,178000,127,180,109684.371649
5411148,CO,AB,Jansen,NE,68377,697,686,0.09882331687760414,278250,300,351000,292,300,276488.240678
5412214,CO,AB,Zachow,WI,54182,661,646,0.0624205956351106,116500,180,138000,137,180,97645.8142439
5412446,CO,AB,Coal Valley,IL,61240,727,710,0.08668338671385818,131750,240,169000,145,240,103802.192469
5412852,CO,AB,Downey,ID,83234,563,538,0.0451648033256222,264250,240,299000,157,240,198187.396519
5413354,CO,AB,Truckee,CA,96160,704,750,0.10859566316408112,76000,240,92000,149,240,63447.4850958
5413625,CO,AB,Stanley,KY,42375,500,472,0.06045272981828195,427500,240,478000,145,240,315727.434752
5413897,CO,AB,Kellyville,OK,74039,746,771,0.09425243585072851,353000,180,396000,128,180,295624.544799
5414456,CO,AB,Stanley,VA,22851,599,565,0.08681665932835704,508750,180,521000,125,180,415699.906117
5414739,CO,AB,Colorado Springs,CO,80926,790,826,0.05045616504397771,385000,240,456000,179,240,320363.768624
5415357,CO,AB,El Paso,TX,88526,793,743,0.07670863528626648,342500,300,386000,247,300,318628.013792
5416109,CO,AB,Honolulu,HI,96846,497,452,0.038567556405958915,250750,240,269000,206,240,225832.358038
5416390,CO,AB,Bethel,OH,45106,659,610,0.10844594185458194,123500,300,130000,300,300,123500.0
5417462,CO,AB,Willards,MD,21874,616,623,0.09888965922294574,257000,180,308000,115,180,203424.056375
5418526,CO,AB,Estelline,SD,57234,503,548,0.07068951165864065,466500,180,598000,170,180,451476.202061
5418970,CO,AB,Gustine,TX,76455,721,747,0.08696128445034997,365750,240,385000,183,240,325761.912213
5420083,CO,AB,Horn Lake,MS,38637,711,676,0.0625210952338591,361000,240,396000,230,240,353237.214703
5420750,CO,AB,Ridgely,MD,21685,629,631,0.06002085905368225,227500,300,246000,188,300,178383.879394
5421699,CO,AB,Barton,AR,72312,586,553,0.09285080353056085,438000,300,480000,300,300,438000.0
5422536,CO,AB,Boles,IL,62909,618,581,0.04749586762427836,103250,180,115000,148,180,89822.4620864
5423167,CO,AB,Harrisburg,PA,17140,762,769,0.0471871069590029,291250,300,319000,270,300,275046.041377
5423509,CO,AB,Huntington Station,NY,11746,510,554,0.058503960213612954,513500,240,570000,172,240,422553.187157
5424416,CO,AB,Roland,IA,50236,718,721,0.08659261355791058,560000,300,604000,198,300,480738.465674
5424855,CO,AB,Brownstown,IN,47220,654,635,0.11205455865357818,98250,240,131000,196,240,92273.6979251
5425841,CO,AB,Placedo,TX,77977,508,532,0.10472780509432739,312500,300,350000,229,300,291263.568995
5426213,CO,AB,Hillsdale,IL,61257,773,819,0.09229575386709728,128500,180,154000,127,180,106837.900685
5426734,CO,AB,Springfield,MO,65803,639,670,0.08812430874553479,317000,180,404000,145,180,283137.964158
5427470,CO,AB,Garrison,ND,58540,529,487,0.04711282729823843,222500,180,242000,125,180,170267.925903
5427969,CO,AB,Booneville,MS,38829,631,648,0.06955785407971823,381250,180,463000,150,180,341810.44629
5428639,CO,AB,Cartersburg,IN,46114,619,590,0.09939887433365664,362500,180,390000,112,180,282624.659835
5428984,CO,AB,Mercer,ND,58559,629,611,0.10657598727104588,423750,300,433000,219,300,390127.787473
5430073,CO,AB,Detroit,MI,48201,483,494,0.0705721153005375,134750,300,169000,224,300,119011.333458
5430647,CO,AB,Wichita,KS,67232,516,552,0.089501492003742,331250,180,419000,136,180,285654.833107
5431271,CO,AB,Mount Sidney,VA,24467,530,485,0.09457116722827152,252750,300,321000,203,300,222504.87659
5432333,CO,AB,Center Tuftonboro,NH,03816,533,501,0.04618340238697827,441750,300,549000,228,300,376763.412479
5433205,CO,AB,Cincinnati,OH,45252,755,714,0.04274780144767837,422500,240,498000,214,240,392133.299769
5433447,CO,AB,Pearl City,IL,61062,719,689,0.05106067662193845,348750,180,365000,146,180,301547.556273
5433907,CO,AB,Franklin,NC,28734,745,778,0.04523244959165572,161250,180,175000,111,180,111893.535885
5434321,CO,AB,Wilsons Mills,NC,27593,630,643,0.07855635422482463,265250,240,311000,199,240,243768.888067
5435157,CO,AB,Newark,NJ,07101,709,673,0.05345219963266753,223000,240,228000,223,240,213816.019342
5435678,CO,AB,Chapel Hill,NC,27599,672,652,0.09883018552429246,266750,240,277000,164,240,229284.274165
5436426,CO,AB,Muncie,IN,47308,633,656,0.11379563510355142,357000,180,408000,165,180,344847.774366
5437471,CO,AB,May City,IA,51349,624,650,0.109166241405421,502500,240,522000,234,240,498897.364236
5437752,CO,AB,Chassell,MI,49916,664,663,0.11051111343712436,140750,180,153000,110,180,110652.232172
5438160,CO,AB,Linden,VA,22642,714,707,0.08288512107207047,73750,240,85000,184,240,65525.8458822
5438883,CO,AB,Caliente,CA,93518,495,447,0.03989562393124827,69000,300,72000,291,300,67774.0970925
5439273,CO,AB,Montpelier,IA,52759,692,661,0.10385002110930001,267500,240,322000,181,240,241846.498948
5439996,CO,AB,Lorimor,IA,50149,777,732,0.04824829085864446,128000,300,168000,224,300,108434.418659
5440419,CO,AB,Wrightsboro,TX,78677,702,658,0.08848710006074305,411000,300,448000,183,300,341554.081576
5441542,CO,AB,Surprise,AZ,85379,515,465,0.0541065112645266,177500,240,190000,194,240,156505.312994
5442365,CO,AB,Youngtown,AZ,85363,566,556,0.0764466939645255,450000,240,488000,169,240,378609.671546
5443241,CO,AB,Dugspur,VA,24325,690,699,0.11082080078453913,432000,240,452000,211,240,415669.336144
5444080,CO,AB,Jennie,AR,71649,759,780,0.0443090134722503,462750,240,493000,197,240,406860.86407
5445043,CO,AB,Wann,OK,74083,582,555,0.10498683599868511,379250,240,415000,230,240,374381.39427
5445950,CO,AB,Detroit,MI,48224,586,544,0.058754408177532746,164000,180,176000,155,180,148882.146917
5446528,CO,AB,Langhorne,PA,19047,634,615,0.06518492250784441,156000,300,164000,283,300,152311.011689
5446985,CO,AB,Derby,CT,06418,641,636,0.07606818031930396,259250,300,315000,227,300,232390.478844
5447678,CO,AB,Capulin,CO,81124,748,747,0.07716842239889479,399250,300,443000,220,300,353460.503399
5448560,CO,AB,Beverly Hills,CA,90211,673,711,0.05342978664900362,307250,240,403000,209,240,283427.718516
5448835,CO,AB,Rockville,MD,20857,492,532,0.09899427398817913,198000,300,248000,288,300,196093.391447
5449096,CO,AB,Cushing,OK,74023,759,737,0.11228014344532544,285000,180,296000,152,180,265463.186865
5449559,CO,AB,Greenbush,WI,53026,759,782,0.053813802293310405,518500,180,534000,108,180,359251.49985
5450613,CO,AB,Stephensport,KY,40170,640,632,0.10917452885849217,469000,240,540000,187,240,431908.422854
5450904,CO,AB,White Plains,NY,10607,533,570,0.05964203424778711,433250,300,527000,232,300,382539.880914
5451973,CO,AB,Reston,VA,20193,716,673,0.043356332396660036,366500,300,410000,249,300,328555.267681
5452184,CO,AB,Mannboro,VA,23105,755,766,0.07602936953361714,385500,180,438000,159,180,359672.188686
5452524,CO,AB,Robertson,WY,82944,794,835,0.07141908595257226,90750,240,105000,160,240,73270.5092075
5453255,CO,AB,Brewster,OH,44613,501,523,0.09924770587413531,92500,180,102000,127,180,77627.9997491
5454025,CO,AB,Kokomo,MS,39643,504,529,0.07514005507672179,261500,180,270000,165,180,249135.168816
5454320,CO,AB,Sacramento,CA,94203,507,492,0.09432892019174932,266750,300,281000,254,300,254543.332177
5454877,CO,AB,Arcadia,PA,15712,617,583,0.06621443689313143,64000,240,76000,188,240,56278.5696016
5455945,CO,AB,Arnegard,ND,58835,481,515,0.07727075257762733,201250,300,211000,266,300,192873.29158
5456156,CO,AB,Oklahoma City,OK,73103,765,739,0.08103726547389972,464500,300,522000,270,300,448588.772026
5456932,CO,AB,Hodgenville,KY,42748,712,732,0.0918041042860484,190250,180,251000,158,180,178447.624768
5457108,CO,AB,Porterville,MS,39352,646,609,0.05351236576785179,236500,180,294000,131,180,189564.838004
5458002,CO,AB,Cartwright,OK,74731,752,731,0.07633009792646687,56750,240,69000,146,240,43833.5092117
5458810,CO,AB,San Diego,CA,92147,550,583,0.04267004172838408,197000,240,204000,212,240,181684.375755
5459621,CO,AB,Camp Hill,PA,17091,716,756,0.07697549528840011,90250,300,95000,239,300,82838.5069968
5460743,CO,AB,Logan,IA,51546,770,778,0.07975540110398797,307500,240,318000,226,240,299843.73099
5461546,CO,AB,Bayside,CA,95524,750,724,0.06502902209182959,350000,300,364000,194,300,283329.125398
5462124,CO,AB,Montevallo,AL,35115,670,674,0.09006190337397632,346500,300,354000,232,300,319237.709946
5463093,CO,AB,Lizton,IN,46149,665,690,0.04572394551327821,150000,300,164000,187,300,112186.214538
5463452,CO,AB,Ault,CO,80610,777,820,0.08064482904042986,168250,300,195000,237,300,154574.61224
5463848,CO,AB,Albany,NY,12214,769,757,0.045168403970000236,413000,240,468000,212,240,381700.981546
5464051,CO,AB,Bronx,NY,10475,606,608,0.09330895317032187,347750,180,389000,123,180,284086.757982
5465072,CO,AB,Bates,AR,72924,542,562,0.0710701782212333,346500,300,426000,244,300,318670.781385
5465879,CO,AB,Ballwin,MO,63021,792,808,0.07023338634191674,285750,180,381000,129,180,232462.035548
5466700,CO,AB,Walton,IN,46994,794,811,0.05480484789093085,136000,240,148000,207,240,124882.66757
5467239,CO,AB,Bryant,AL,35958,553,541,0.061726144507028305,136750,180,161000,165,180,129543.904462
5468028,CO,AB,Arcadia,IA,51430,606,568,0.10354644334934665,483000,180,544000,146,180,438653.877917
5469132,CO,AB,Corpus Christi,TX,78412,763,796,0.09473157831557144,195500,180,214000,110,180,149479.465451
5470014,CO,AB,Orwell,OH,44076,523,478,0.049707448493050255,333250,180,427000,179,180,332000.173315
5470755,CO,AB,Massey,MD,21650,510,470,0.08897099678748496,511500,180,526000,153,180,470883.351791
5471441,CO,AB,Pittsburgh,PA,15257,585,558,0.07479303166931889,297000,300,380000,187,300,241518.989326
5472010,CO,AB,Excelsior,PA,17825,532,486,0.11155253876957429,175250,240,199000,166,240,154272.638831
5472195,CO,AB,North Platte,NE,69101,549,594,0.05976492929319706,517500,300,562000,279,300,500952.092152
5472552,CO,AB,Washington,DC,20520,756,777,0.0564329116982195,74000,240,92000,147,240,54569.9221976
5472863,CO,AB,Franklinville,NY,14737,651,701,0.10221034745642,482750,240,521000,230,240,476330.56661
5473404,CO,AB,Dunedin,FL,34698,764,729,0.040092200520340765,192250,180,227000,161,180,176963.526745
5474129,CO,AB,Bethesda,MD,20827,689,726,0.10503630558534029,396500,300,474000,289,300,393349.026168
5474838,CO,AB,Obrien,CA,96070,651,682,0.059612300505966824,130250,240,159000,188,240,113493.875483
5475704,CO,AB,Springfield,IL,62708,504,535,0.1140785967271505,219500,300,238000,288,300,217859.733932
5476633,CO,AB,Rowdy,KY,41367,724,764,0.10204848828350907,411500,240,502000,225,240,403096.101583
5477011,CO,AB,Lewisville,ID,83431,660,679,0.06280633598383696,329250,300,359000,230,300,290906.532203
5477798,CO,AB,Amalia,NM,87512,649,671,0.07171760683994624,226250,240,263000,240,240,226250.0
5478841,CO,AB,Firebaugh,CA,93622,709,699,0.0891171010855927,216750,240,241000,168,240,185657.844372
5479380,CO,AB,White Plains,NY,10650,486,529,0.05923209140571193,339500,240,394000,217,240,321486.886963
5480024,CO,AB,South Bend,IN,46614,481,490,0.04134235906417327,442000,240,500000,233,240,433604.461392
5480296,CO,AB,Middleville,NY,13406,618,606,0.09198809740561777,80000,180,104000,150,180,73025.9378396
5481218,CO,AB,Bakersfield,CA,93313,605,631,0.04066630816226191,284500,300,350000,273,300,269031.90184
5482311,CO,AB,Erwinville,LA,70729,768,801,0.11274581196249742,241000,300,280000,276,300,237096.554526
5483081,CO,AB,Kailua,HI,96734,582,612,0.05412926993871975,412000,180,516000,124,180,317383.926862
5483659,CO,AB,Crane Lake,MN,55725,541,558,0.11143762220721293,429250,180,567000,138,180,381669.873905
5484706,CO,AB,Union City,OH,45390,642,678,0.055614732236924605,159750,300,181000,221,300,136297.768027
5485366,CO,AB,Stuart,VA,24171,723,740,0.06270612960862497,478250,300,503000,246,300,437080.300947
5486177,CO,AB,Boonsboro,MD,21713,731,692,0.10848449479497412,351250,240,391000,199,240,330814.460487
5486536,CO,AB,Galloway,OH,43119,621,637,0.07528668870441532,401750,300,433000,180,300,320510.175049
5487104,CO,AB,Silver Spring,MD,20916,762,725,0.07406572107986756,523500,240,598000,144,240,398733.582691
5487308,CO,AB,Santa Clara,CA,95052,547,587,0.0752406523847963,263500,240,338000,149,240,205526.208566
5487980,CO,AB,Canyondam,CA,95923,780,759,0.07607869974778017,492250,180,583000,112,180,367544.189391
5488844,CO,AB,Dixon,MO,65459,593,570,0.09073506665992605,336000,180,360000,132,180,285186.1873
5489093,CO,AB,Albany,NY,12229,625,669,0.10772310424519348,505250,240,583000,231,240,499638.199838
5489855,CO,AB,Carrollton,OH,44615,611,659,0.0828582236949616,73250,240,87000,185,240,65254.6000165
5490174,CO,AB,Fortescue,NJ,08321,739,761,0.05562821204869026,279750,180,337000,180,180,279750.0
5491042,CO,AB,Jackson,MS,39298,629,600,0.11232591155680507,62750,240,69000,151,240,53051.9017475
5491506,CO,AB,Coopersville,MI,49404,491,471,0.08398052407874325,240750,180,297000,161,180,227154.386267
5491917,CO,AB,Rock Hill,SC,29730,699,649,0.07902482988062626,394000,180,408000,158,180,366907.335647
5492623,CO,AB,Graysville,IN,47852,621,580,0.0876040234945554,373500,300,434000,240,300,347516.397191
5492847,CO,AB,Mason,OH,45040,565,539,0.046097098426144234,310500,180,366000,128,180,241577.73078
5493393,CO,AB,Denver,CO,80264,786,818,0.08364509561120696,356500,240,422000,226,240,348026.107988
5494487,CO,AB,Grass Valley,CA,95945,580,616,0.04201699813980262,77000,180,88000,123,180,57621.7146415
5495522,CO,AB,Mount Tabor,NJ,07878,498,540,0.10189004866475544,73000,240,96000,182,240,66007.6235584
5495689,CO,AB,Lava Hot Springs,ID,83246,783,797,0.05055193283209079,112000,180,128000,121,180,84129.571306
5496480,CO,AB,Venice,IL,62090,551,547,0.07804288286112002,82000,240,92000,200,240,75507.7288748
5497432,CO,AB,Houston,TX,77085,711,751,0.09493063163647257,452250,300,487000,208,300,402267.126877
5497645,CO,AB,Nicolaus,CA,95659,535,493,0.08389056726823067,67250,240,71000,190,240,60767.2257054
5498376,CO,AB,Glen Haven,CO,80532,542,501,0.08826519034902608,425500,240,446000,223,240,413752.64208
5498646,CO,AB,Lorena,TX,76655,706,707,0.0942071547342643,415000,240,484000,193,240,381681.811078
5499230,CO,AB,Anchorage,AK,99513,513,506,0.06261002024636354,371250,180,383000,162,180,347753.732971
5499732,CO,AB,Fort Peck,MT,59223,631,603,0.08198959473894388,105500,300,126000,242,300,97887.8273442
5500235,CO,AB,Greenfield Center,NY,12833,697,745,0.07348849862663281,350500,240,386000,227,240,341802.273914
5500772,CO,AB,Ensign,KS,67841,580,554,0.11225316175415982,389250,240,463000,178,240,352803.141945
5500959,CO,AB,Dover,KY,41034,573,587,0.06617103271221492,87500,300,94000,299,300,87385.2722075
5501766,CO,AB,Glasgow,PA,16644,718,755,0.07300545197527233,155250,240,207000,159,240,125288.769858
5502448,CO,AB,Topinabee,MI,49791,530,554,0.06352748312918931,423500,240,446000,196,240,380081.833991
5502604,CO,AB,Clear Lake,IA,50428,576,591,0.09747485227232308,227000,180,300000,108,180,172453.932172
5503426,CO,AB,Ulm,MT,59485,540,546,0.10268115865443503,85000,300,104000,227,300,78830.9200368
5503632,CO,AB,Detroit,MI,48269,508,487,0.10709298772619043,134000,240,168000,225,240,131430.548341
5504714,CO,AB,Havaco,WV,24841,633,595,0.09421814469105474,364750,180,445000,158,180,342564.641575
5505049,CO,AB,Westmoreland,NY,13490,716,715,0.0851238591846264,245000,300,280000,290,300,242553.86487
5505787,CO,AB,Graham,TX,76450,637,619,0.11295631193641145,95000,180,116000,117,180,77631.9854042
5506490,CO,AB,Woodlawn,VA,24381,716,745,0.10545428139307396,376250,300,463000,246,300,358500.370649
5507002,CO,AB,Hinsdale,NY,14743,565,598,0.10655588397840346,482000,180,596000,125,180,404811.075107
5507595,CO,AB,Brighton,TN,38011,721,703,0.10697787469819155,536000,180,596000,131,180,461903.73576
5508340,CO,AB,Veneta,OR,97487,490,496,0.07017844691029121,118250,180,135000,148,180,105183.722627
5508570,CO,AB,Mountain Rest,SC,29664,491,512,0.06847867044239613,63000,180,72000,175,180,61981.4212963
5509217,CO,AB,Rochester,NY,14602,517,495,0.06068960019334228,246500,180,278000,164,180,232494.153972
5510007,CO,AB,Lake City,MN,55041,744,729,0.0537319919349704,241750,240,281000,152,240,181165.580134
5510512,CO,AB,Buffalo,NY,14225,494,499,0.06776522644191511,135250,180,139000,172,180,131699.952999
5511308,CO,AB,Cabool,MO,65689,718,671,0.08901551920577096,412500,180,522000,165,180,395117.942781
5511743,CO,AB,Kathleen,GA,31047,589,569,0.07515228915094473,440750,180,493000,171,180,428481.798845
5512842,CO,AB,Waldron,WA,98297,482,456,0.07019612065403974,292250,300,343000,237,300,264948.37494
5513041,CO,AB,Titusville,FL,32781,734,761,0.060632561691819575,371000,300,380000,296,300,368863.202818
5513855,CO,AB,Westlake,OR,97493,539,575,0.07468252143341177,471500,240,610000,220,240,453353.964237
5514269,CO,AB,Warrendale,PA,15096,653,688,0.06589232933851398,517250,240,551000,174,240,434517.98715
5514827,CO,AB,Alpha,MI,49902,530,513,0.09592861337303499,118000,240,156000,185,240,106742.08375
5515549,CO,AB,Highland Park,MI,48203,624,657,0.07150293582880912,299500,180,338000,140,180,257514.475366
5516349,CO,AB,New Haven,CT,06519,768,772,0.08957793932167973,115000,300,120000,183,300,95803.1326455
5517214,CO,AB,Diamond,MO,64840,505,468,0.10166360226786236,69500,240,82000,201,240,65381.1167672
5517900,CO,AB,Cecilton,MD,21913,509,552,0.08124356011228454,249500,300,310000,195,300,210352.719064
5518720,CO,AB,Crawfordsville,IN,47938,737,775,0.08209804304091278,389250,300,419000,299,300,388854.461318
5519190,CO,AB,Underwood,IA,51576,751,737,0.10156536981655057,278250,180,299000,114,180,220069.451682
5520209,CO,AB,Frametown,WV,26623,492,488,0.05086210496545671,189250,300,231000,246,300,170258.304938
5520683,CO,AB,Corona,CA,92877,480,478,0.061192933731705895,115000,240,120000,156,240,89347.9874231
5521435,CO,AB,Haverhill,MA,01830,511,536,0.05230072988628964,245500,240,294000,225,240,236505.213276
5522226,CO,AB,Somonauk,IL,60552,557,512,0.06229451775886463,464250,180,511000,133,180,381168.377887
5523187,CO,AB,Wappapello,MO,63966,541,500,0.07874601432188014,241000,300,268000,288,300,237782.073395
5524298,CO,AB,Pineville,NC,28134,542,555,0.11088375999803106,582000,180,600000,168,180,565967.865754
