LoanID,Property,Occupancy,CITY,STATE,ZIP,FICO,Current_FICO_Score,Current_Interest_Rate,Original_Amount,Original_Term,Original_Appraisal_Amount,Remaining_Term,Amor_Term,Current_Principal_Balance
896802,CO,AB,Palm Desert,CA,92255,567,530,0.0713716738424861,199250,180,239000,132,180,164859.980731
897157,CO,AB,Hildebran,NC,28637,628,621,0.09858120505673401,348000,180,396000,156,180,325534.996104
898023,CO,AB,Malone,WI,53049,714,754,0.07718432448858532,194250,240,239000,159,240,158099.855192
899025,CO,AB,M C B H Kaneohe Bay,HI,96863,714,746,0.08721578747221687,552500,300,586000,184,300,459015.037617
899466,CO,AB,Colorado Springs,CO,80919,768,746,0.07280142061023834,524000,240,552000,153,240,413030.41937
900252,CO,AB,China Spring,TX,76633,560,601,0.0770439175853459,566500,300,606000,248,300,528069.859678
901286,CO,AB,Saint Cloud,FL,34773,770,766,0.07858121362324413,176750,180,205000,158,180,164553.187431
901439,CO,AB,Duncansville,PA,16635,752,796,0.04742370403267605,172750,180,181000,108,180,117877.478385
902460,CO,AB,Jeffersonville,IN,47199,528,522,0.07597701884670127,449250,180,519000,118,180,347497.515885
902963,CO,AB,Bethlehem,IN,47104,596,620,0.04308722463741245,370250,180,483000,115,180,263071.382946
903400,CO,AB,Sandwich,MA,02563,527,483,0.10568687953650342,264250,180,339000,140,180,235391.531252
903712,CO,AB,Grand Rapids,MI,49550,620,605,0.08010750658698364,152500,240,166000,214,240,145185.366699
904397,CO,AB,Southampton,NY,11968,577,591,0.11113347370151284,306750,240,389000,212,240,295649.554944
905423,CO,AB,Haverhill,NH,03765,796,824,0.08238866798823886,152250,180,199000,151,180,138480.030618
906282,CO,AB,Jefferson City,MO,65111,774,820,0.0729793732661044,376000,240,484000,223,240,363573.431895
906509,CO,AB,Great Barrington,MA,01230,737,781,0.045381085920971564,481750,300,577000,229,300,411346.044434
906672,CO,AB,Kerrville,TX,78028,728,678,0.07298793081801346,506000,180,536000,139,180,433822.553541
907227,CO,AB,Mahwah,NJ,07430,681,690,0.1028844810077015,315000,240,404000,202,240,297141.678674
907749,CO,AB,Sagamore,PA,16250,580,569,0.044961394838694387,88500,240,118000,232,240,86650.9277331
907951,CO,AB,Riceville,TN,37370,796,798,0.09216030698159292,288000,240,312000,170,240,249305.413346
908896,CO,AB,Fuquay Varina,NC,27526,506,478,0.0866956923662254,423500,240,434000,160,240,352234.423219
909998,CO,AB,Menoken,ND,58558,625,668,0.08387639012620066,243500,300,302000,299,300,243259.666984
910513,CO,AB,Monclova,OH,43542,665,669,0.09601041916583453,313750,300,393000,284,300,309449.442321
910947,CO,AB,Whitefield,NH,03598,735,776,0.09344395321910472,156500,180,190000,130,180,132108.360861
911555,CO,AB,Rinard,IL,62878,642,648,0.0750153964863805,116250,300,143000,248,300,108139.034402
912510,CO,AB,Atkinson,NE,68713,584,592,0.08449984766232757,432500,180,546000,154,180,398369.48189
913004,CO,AB,Augusta,AR,72006,528,556,0.049387923277334045,441750,300,485000,199,300,348237.391151
913170,CO,AB,Mc Kenzie,TN,38201,540,577,0.08325961443570681,459750,180,613000,122,180,367973.291648
913952,CO,AB,Brogue,PA,17309,677,669,0.08025688387653626,67750,180,77000,134,180,57269.3216104
914905,CO,AB,Geneseo,NY,14454,765,770,0.11246619792109677,107000,300,116000,283,300,105807.591683
915851,CO,AB,Rushmore,MN,56168,576,591,0.08700159421511725,341500,180,378000,165,180,326864.236702
916639,CO,AB,Hauula,HI,96717,600,617,0.07903550719054772,287000,300,336000,230,300,259850.618598
917502,CO,AB,Campton,NH,03223,743,779,0.09996043222005077,515750,240,545000,167,240,447854.008523
918060,CO,AB,Delta,AL,36258,768,783,0.10377612497750636,80000,300,104000,197,300,70669.1505894
918657,CO,AB,Pownal,ME,04069,527,499,0.08686186024127801,368500,180,450000,150,180,335070.620434
919449,CO,AB,Pelion,SC,29123,797,772,0.04982093971521383,90750,300,105000,249,300,82090.7622986
920154,CO,AB,Tiona,PA,16352,772,727,0.05972261500579063,130750,300,169000,185,300,101438.29019
920305,CO,AB,Bleiblerville,TX,78931,683,672,0.07174916733925649,299000,240,392000,219,240,286467.330038
920500,CO,AB,East Leroy,MI,49051,586,565,0.06164033904670704,315250,180,367000,124,180,246095.855773
920656,CO,AB,Philippi,WV,26416,796,808,0.043645201431914665,258250,180,279000,136,180,209747.325915
921768,CO,AB,Franconia,NH,03580,738,734,0.05779498190174287,535750,300,593000,283,300,521618.651705
922671,CO,AB,New Woodstock,NY,13122,499,479,0.04392029284358495,109000,300,112000,269,300,102438.933742
923652,CO,AB,Fort Sill,OK,73503,483,511,0.07252907164118072,359250,240,435000,226,240,349511.081741
924377,CO,AB,Mesquite,TX,75181,702,671,0.08531665624553017,145750,180,153000,151,180,132862.69827
924805,CO,AB,Calcium,NY,13616,672,671,0.048418461326773965,488750,240,501000,177,240,402085.669316
925552,CO,AB,Arapahoe,WY,82510,507,527,0.10485213137761683,347750,240,365000,152,240,291159.697005
926303,CO,AB,Delaware City,DE,19706,736,710,0.057648860323648854,452750,300,553000,180,300,343157.843665
927007,CO,AB,Nunda,SD,57050,671,628,0.06433127733968914,83750,180,101000,149,180,74418.5574977
927994,CO,AB,Briceville,TN,37710,764,762,0.040067991003985025,94500,240,110000,211,240,86674.0827547
928593,CO,AB,Bowmansville,NY,14026,507,486,0.11381357244103743,81750,300,89000,192,300,72684.890157
929041,CO,AB,Harrisburg,PA,17122,580,542,0.04792386933048025,378500,240,466000,200,240,337682.708789
929255,CO,AB,Clarkton,MO,63837,729,687,0.08789024668778506,161250,180,179000,158,180,150923.357127
930275,CO,AB,Au Sable Forks,NY,12912,764,754,0.054771575725608555,485750,180,513000,169,180,466099.750381
931046,CO,AB,Pemberton,MN,56078,562,559,0.09143278226221455,456500,180,534000,154,180,422400.77454
932040,CO,AB,Choteau,MT,59422,652,635,0.07792886981636162,536500,300,598000,189,300,442050.860492
933139,CO,AB,Cedarville,IL,61013,501,459,0.05590709505100158,297500,240,358000,171,240,242659.629211
933658,CO,AB,Austin,TX,78745,491,488,0.05069618535147362,167000,300,180000,196,300,130850.225843
934346,CO,AB,Houston,TX,77043,669,672,0.06460599683220795,408500,300,434000,269,300,390036.430689
935458,CO,AB,Salinas,CA,93902,789,764,0.061093881847166576,239750,300,277000,202,300,196660.673465
936498,CO,AB,Stirling City,CA,95978,748,724,0.10102870053164896,139500,240,182000,181,240,125722.165921
937216,CO,AB,Seven Valleys,PA,17360,681,692,0.04858771831275925,186500,180,194000,118,180,136856.433777
938328,CO,AB,Lanark,WV,25860,487,481,0.08751086327306734,445250,240,475000,169,240,381554.827366
939184,CO,AB,Norden,CA,95724,588,544,0.10909671982457046,171000,300,180000,247,300,163538.186423
940121,CO,AB,Vandergrift,PA,15690,646,688,0.08392722046729578,399250,180,515000,127,180,328064.057208
941064,CO,AB,Swampscott,MA,01907,662,619,0.03979256661542812,416000,240,480000,229,240,403285.144327
942019,CO,AB,Clermont,FL,34712,579,573,0.0637335449360433,393750,240,429000,212,240,369211.308637
942493,CO,AB,Tatums,OK,73487,615,637,0.11181628559429808,324750,240,405000,172,240,290205.132445
942690,CO,AB,Concord,CA,94527,780,826,0.08889770844982614,493500,300,590000,285,300,486414.888143
942905,CO,AB,Hayesville,OH,44838,680,645,0.047428341158410936,309750,180,321000,144,180,264043.498607
943557,CO,AB,Hugheston,WV,25110,744,753,0.10442304106861305,494500,300,554000,276,300,485322.291283
944304,CO,AB,Zaleski,OH,45698,484,457,0.03923621284733171,133000,240,140000,186,240,111437.424467
944857,CO,AB,Smallwood,NY,12778,737,767,0.05759082074810284,331500,240,410000,186,240,286119.88967
945732,CO,AB,Trenton,NJ,08695,534,534,0.07424014137085769,375500,300,458000,268,300,360219.355447
946249,CO,AB,Raleigh,NC,27621,754,728,0.08372717137274,332000,240,416000,166,240,280115.62794
947372,CO,AB,Teasdale,UT,84773,559,513,0.06281511530979765,551500,300,594000,208,300,461747.271975
947613,CO,AB,Quitaque,TX,79255,560,523,0.07940034378620771,128250,300,171000,211,300,111816.841648
947837,CO,AB,Des Moines,IA,50339,563,543,0.0742235976142737,172750,180,181000,174,180,169549.113631
948116,CO,AB,El Paso,TX,79938,685,660,0.11374735211755532,113000,240,132000,178,240,102584.662866
949190,CO,AB,Corona Del Mar,CA,92625,711,679,0.05264025268427751,249500,240,258000,176,240,206110.366532
949993,CO,AB,Huntington Beach,CA,92649,650,674,0.06939764181207059,388500,240,446000,203,240,357604.777744
950333,CO,AB,Boston,KY,40107,689,639,0.05362703308242235,479750,300,545000,223,300,409816.623329
950654,CO,AB,Brainardsville,NY,12915,565,548,0.08463173280250438,235250,180,287000,128,180,194441.178138
950967,CO,AB,Arlington,VA,22210,658,636,0.08844268211984863,505500,180,574000,139,180,440925.405645
951177,CO,AB,Modena,UT,84753,555,549,0.07366281632597377,456750,300,513000,242,300,419826.585577
951340,CO,AB,Salinas,CA,93905,658,623,0.09311251113729543,399750,240,513000,152,240,327522.592376
952175,CO,AB,North Carrollton,MS,38947,688,654,0.08303491993839496,474000,300,524000,191,300,397192.606535
952554,CO,AB,Docena,AL,35060,553,530,0.05346521746674922,378750,240,469000,208,240,348378.896894
953182,CO,AB,Morgan,UT,84050,540,518,0.08717580110123521,135000,300,164000,289,300,133560.327885
953474,CO,AB,Albany,NY,12240,753,795,0.039293992658251724,315750,180,345000,158,180,286361.526596
953754,CO,AB,Mehama,OR,97384,599,584,0.10252327228452382,342000,300,408000,258,300,329589.569904
954615,CO,AB,Indian Hills,CO,80454,730,740,0.06493646616675486,531250,180,563000,137,180,446726.913147
954893,CO,AB,Harlem,GA,30814,562,612,0.05793795245859473,76500,300,98000,191,300,60205.8983872
956014,CO,AB,Grifton,NC,28530,639,645,0.0800159454459343,324750,300,377000,267,300,312195.269599
956556,CO,AB,Fountainville,PA,18923,551,558,0.0984042935362306,527250,180,559000,167,180,509617.842073
957416,CO,AB,Quincy,MI,49082,796,772,0.09451047364910843,398750,180,437000,166,180,383839.663949
957749,CO,AB,Great Falls,MT,59401,660,680,0.09976814389012688,292000,300,332000,285,300,288485.843284
958000,CO,AB,Saegertown,PA,16433,669,644,0.0822385408271305,428000,300,520000,235,300,392616.795261
958776,CO,AB,Alden,IA,50006,687,693,0.0749866129560324,519750,300,585000,268,300,498830.032723
959215,CO,AB,Port Tobacco,MD,20677,549,508,0.0441210472185133,383500,240,430000,151,240,278645.518762
959785,CO,AB,Knoxville,TN,37924,788,760,0.07319011392181816,245500,240,294000,157,240,196709.113169
960091,CO,AB,Pittsford,NY,14534,636,654,0.06718163598069936,158500,240,162000,240,240,158500.0
960877,CO,AB,Putney,GA,31782,658,689,0.05765777054652389,380500,300,442000,231,300,334066.771696
961959,CO,AB,Lexington,KY,40576,568,557,0.08559284568417373,175500,180,198000,121,180,140257.675144
962532,CO,AB,Midland,NC,28107,514,496,0.09379680206567015,369750,300,445000,299,300,369440.491694
963146,CO,AB,Fox Valley,IL,60599,624,667,0.06819778195968867,126500,300,150000,229,300,112496.056017
963514,CO,AB,Modesto,CA,95352,691,692,0.08202023845515796,458000,300,544000,231,300,417092.881617
964611,CO,AB,East Sandwich,MA,02537,499,489,0.0835726227174802,178250,240,203000,220,240,172061.974895
965627,CO,AB,Cuttingsville,VT,05738,637,612,0.04227568847899345,256500,240,306000,218,240,240936.259547
966573,CO,AB,Fenton,MI,48430,712,679,0.04758601691226212,390750,240,493000,176,240,319699.05869
966853,CO,AB,Hitchcock,SD,57348,675,712,0.09024666544257272,357500,300,450000,241,300,334026.194719
967452,CO,AB,Fullerton,CA,92834,669,636,0.04703919275673225,124250,300,127000,206,300,99527.3251882
967637,CO,AB,San Jose,CA,95153,492,457,0.0438861180910464,99750,240,109000,235,240,98439.0332742
968059,CO,AB,Lincoln's New Salem,IL,62659,546,590,0.09261907629989938,434500,300,478000,293,300,431842.320571
969148,CO,AB,Sparta,OH,43350,546,533,0.07666066807191191,491250,240,515000,152,240,389019.490375
969524,CO,AB,Gilman,CT,06336,547,554,0.09742554052551292,97750,300,101000,300,300,97750.0
970025,CO,AB,Williamsburg,KY,40769,627,673,0.08534985165828457,461750,180,501000,113,180,353028.475445
970860,CO,AB,Kellyville,OK,74039,700,672,0.05904313524787609,539750,240,581000,238,240,537381.207706
971329,CO,AB,Wenden,AZ,85357,686,661,0.05030266622619049,465000,300,608000,206,300,375669.551945
971920,CO,AB,New Middletown,IN,47160,522,545,0.11077929474855938,402500,240,470000,152,240,340441.328453
972241,CO,AB,Wentworth,NH,03282,676,643,0.08456344401686178,380000,240,472000,161,240,315876.355411
972924,CO,AB,Hume,IL,61932,616,587,0.09182671000934131,585000,180,616000,120,180,469755.022501
973561,CO,AB,Miami,FL,33299,527,478,0.09707573352888633,289750,180,325000,163,180,276720.030958
973887,CO,AB,Cleveland,OH,44181,497,461,0.09415551276477017,475250,240,571000,211,240,453370.411761
974345,CO,AB,Danville,AR,72833,731,694,0.07215805545668896,77000,240,80000,155,240,61086.4721734
974874,CO,AB,Independence,MO,64058,660,693,0.04793542595912201,408000,180,456000,154,180,365541.943034
975977,CO,AB,Columbia,SC,29204,562,535,0.08878456457154822,321750,240,333000,170,240,277095.538661
976131,CO,AB,Indianapolis,IN,46283,607,572,0.0725443527469398,536250,300,583000,209,300,459416.037147
976477,CO,AB,Milaca,MN,56353,789,829,0.0546197040656281,346000,240,452000,222,240,331070.359373
977503,CO,AB,Madison Lake,MN,56063,595,621,0.053669859493786234,328750,180,369000,177,180,325155.924125
978112,CO,AB,Sherburn,MN,56171,560,589,0.06304697695548987,441000,240,520000,190,240,388520.767908
978602,CO,AB,Sweetwater,TN,37874,537,569,0.08146780338613739,546750,300,617000,227,300,493938.393231
979127,CO,AB,La Salle,CO,80645,485,506,0.05746677557872816,507750,180,529000,147,180,444137.722766
979611,CO,AB,Pompano Beach,FL,33097,685,734,0.10591906467705814,355250,300,383000,211,300,322743.154146
979907,CO,AB,Warwick,RI,02886,786,834,0.07708252482055554,145750,180,169000,149,180,130977.121871
980344,CO,AB,Falls Church,VA,22042,706,706,0.10791479253896252,468250,240,507000,151,240,392916.547055
980897,CO,AB,Jamison,PA,18929,733,690,0.09311757752076014,354250,240,387000,190,240,323256.784511
981722,CO,AB,New York,NY,10026,656,614,0.06152301563019652,499250,240,531000,171,240,411671.806027
982538,CO,AB,Norristown,PA,19489,600,563,0.10120715562673747,222500,240,242000,198,240,208034.290273
983189,CO,AB,Shelby,OH,44875,679,640,0.06952674651405015,133750,300,161000,184,300,106344.176664
984300,CO,AB,Mc Coy,VA,24111,507,475,0.10858952980393234,549500,300,590000,293,300,546930.068727
985250,CO,AB,Missoula,MT,59812,554,524,0.09865820416456908,157000,240,188000,157,240,132100.475539
985426,CO,AB,Oakland,CA,94607,513,504,0.06752653184886476,129000,240,136000,156,240,101694.796576
986082,CO,AB,Eglon,WV,26716,686,732,0.049403192270420906,104750,180,113000,134,180,84848.4800156
986975,CO,AB,Jeffersonville,IN,47130,541,523,0.0711940987609585,463250,300,575000,293,300,459251.425717
987744,CO,AB,Fruitland,NM,87416,569,604,0.07555543728267818,464000,240,528000,222,240,448190.194511
988781,CO,AB,Irwin,IA,51446,795,747,0.04832301469777402,333000,300,372000,212,300,272595.865532
989882,CO,AB,New Bremen,OH,45869,487,528,0.04602568960527796,356750,240,445000,177,240,292148.589658
990457,CO,AB,Alliance,OH,44601,559,588,0.10386168384230424,248250,180,303000,161,180,236368.656961
991243,CO,AB,Due West,SC,29639,784,790,0.09615062795750803,120000,300,136000,206,300,106536.643585
991618,CO,AB,Java Center,NY,14082,565,568,0.04681482104927104,537250,180,563000,170,180,516243.926438
991983,CO,AB,Covington,KY,41014,735,776,0.0724690642873016,71500,240,78000,163,240,58492.0591969
993041,CO,AB,Hawthorne,NY,10532,772,765,0.09539306120466379,522500,180,546000,147,180,473107.580038
993480,CO,AB,Utica,NY,13501,589,586,0.10196981692555733,290250,180,379000,113,180,228511.987778
994237,CO,AB,Danbury,NC,27016,602,555,0.07496247862939882,398500,240,498000,185,240,351420.121283
995249,CO,AB,Amity,AR,71921,796,822,0.08073972984386626,510500,180,586000,121,180,404779.395418
995906,CO,AB,Charleston,WV,25350,619,626,0.08612843889993163,210000,180,252000,132,180,177210.02452
996422,CO,AB,Burlington,MA,01803,483,439,0.07498582770659318,301000,180,384000,171,180,292609.93257
996597,CO,AB,Mahwah,NJ,07495,646,669,0.07654238930895652,140500,180,174000,163,180,133008.585922
997371,CO,AB,Palmer,IL,62556,724,733,0.11409685362100278,482250,180,619000,108,180,377420.884824
998484,CO,AB,Memphis,TN,38148,607,610,0.06110625350424863,285250,300,299000,254,300,264334.480824
999324,CO,AB,Houston,TX,77079,767,766,0.04577632386066298,562250,180,583000,168,180,535549.977873
1000355,CO,AB,Euclid,OH,44117,659,645,0.08757190711704463,423000,240,480000,236,240,420358.752435
1001320,CO,AB,Live Oak,CA,95953,572,529,0.09337968924216616,239500,240,298000,147,240,192877.851895
1002353,CO,AB,North Georgetown,OH,44665,538,540,0.06339376110704849,425000,240,436000,195,240,380255.252735
1003029,CO,AB,Reeves,LA,70658,532,518,0.041872445749251086,446500,300,590000,237,300,387062.004978
1003931,CO,AB,Shawnee,WY,82229,665,713,0.09609297409034333,199250,180,247000,162,180,189644.471257
1004994,CO,AB,Young America,MN,55562,608,585,0.07163316849817312,90750,180,97000,126,180,72826.5758692
1005403,CO,AB,Bronx,NY,10451,697,724,0.09602356103755616,244500,240,326000,159,240,206077.319341
1006050,CO,AB,Gibson City,IL,60936,754,731,0.0669084306139661,251500,300,310000,198,300,206880.158979
1006592,CO,AB,Baton Rouge,LA,70814,538,498,0.10180313309335552,259000,240,316000,198,240,242273.4091
1007167,CO,AB,Sunol,CA,94586,740,789,0.05941319030154342,346250,180,371000,146,180,302060.590611
1008201,CO,AB,Milwaukee,WI,53209,537,515,0.10618468416660612,528750,300,597000,248,300,505214.211618
1009302,CO,AB,Lakefield,MN,56150,726,683,0.081353318492016,275250,300,355000,214,300,242344.653274
1010076,CO,AB,Woodland,NC,27897,720,699,0.09026145541168734,354750,300,401000,270,300,344191.509946
1010427,CO,AB,Amarillo,TX,79165,736,723,0.09883834851300685,356000,180,416000,130,180,302559.23129
1011277,CO,AB,Big Bend,WV,26136,663,668,0.04016520810917935,370250,240,379000,215,240,344021.722862
1012160,CO,AB,El Paso,TX,79943,573,584,0.04651022446900921,449000,180,592000,160,180,413110.018369
1012346,CO,AB,Wykoff,MN,55990,649,689,0.07477028008758654,151500,240,198000,168,240,126665.785103
1012957,CO,AB,West Farmington,OH,44491,495,451,0.07327885745115517,158250,300,163000,215,300,137668.358902
1014082,CO,AB,Washington,DC,20043,670,634,0.09057950478944339,344000,240,404000,239,240,343488.722677
1014533,CO,AB,Boring,OR,97009,769,768,0.11315022157849092,502000,180,588000,151,180,466438.776247
1015585,CO,AB,Suitland,MD,20746,499,453,0.04723980192088735,340000,180,436000,145,180,291258.795166
1015922,CO,AB,Meraux,LA,70075,520,503,0.05212195634849072,150250,240,175000,180,240,125862.484398
1016456,CO,AB,Okawville,IL,62271,482,463,0.04145289295277819,91750,240,113000,169,240,71986.6092919
1016693,CO,AB,Shreveport,LA,71103,595,631,0.039054060798000285,101500,180,110000,146,180,86582.0422989
1017696,CO,AB,Kathleen,GA,31047,695,668,0.10344623977275579,125750,300,149000,190,300,109469.421164
1018614,CO,AB,Orlando,FL,32812,721,737,0.09409774984644192,141000,180,180000,131,180,119649.867159
1018927,CO,AB,San Francisco,CA,94162,612,615,0.04604468446431392,137250,180,159000,149,180,119816.638644
1019181,CO,AB,Richland,MS,39218,677,652,0.04167560361955744,70500,180,94000,154,180,62825.0524992
1020040,CO,AB,Amenia,ND,58004,684,676,0.07987388558026987,375250,180,419000,137,180,321407.490399
1020474,CO,AB,Redford,NY,12978,663,616,0.07555637622641828,521250,240,571000,226,240,507611.632815
1020786,CO,AB,Clarion,PA,16214,656,642,0.07840915545298899,173250,300,219000,184,300,140960.517288
1021658,CO,AB,Churubusco,NY,12923,526,536,0.09484493568798806,546000,240,604000,223,240,532076.513282
1021939,CO,AB,Saint Cloud,FL,34769,649,628,0.08152792109214071,73250,240,75000,169,240,62164.1222047
1022438,CO,AB,Stevenson Ranch,CA,91381,553,549,0.09171670800752017,462750,180,545000,134,180,396676.624298
1022702,CO,AB,Flag Pond,TN,37657,757,765,0.10311649982234437,158000,300,188000,211,300,143001.769501
1023725,CO,AB,Walcott,AR,72474,494,507,0.09707628305527331,324500,240,410000,165,240,278969.943624
1024008,CO,AB,Tucson,AZ,85733,638,633,0.06561038348294368,449250,240,523000,183,240,388623.418134
1024565,CO,AB,California,PA,15419,629,674,0.10630372945543776,140000,300,160000,241,300,132702.47928
1025141,CO,AB,Monmouth,OR,97361,708,660,0.03844886909888303,360500,240,442000,209,240,327958.39922
1026068,CO,AB,Sharon,GA,30664,799,809,0.0656571522605408,384000,240,456000,148,240,291424.366647
1026425,CO,AB,Farwell,NE,68838,610,658,0.08332378897061925,185000,300,240000,195,300,156660.658495
1027392,CO,AB,Fishkill,NY,12524,507,461,0.050619766035108794,516000,300,612000,203,300,413370.269495
1028500,CO,AB,Mc Coy,CO,80463,739,788,0.08251783199916388,420500,300,526000,283,300,412874.830854
1028779,CO,AB,Hurlock,MD,21643,490,465,0.09279584699881449,480500,240,614000,171,240,417518.222764
1029793,CO,AB,Marquez,TX,77865,766,816,0.05323421440568277,436500,180,446000,124,180,335714.435775
1030035,CO,AB,Shutesbury,MA,01072,794,789,0.07797728629530959,405750,300,509000,280,300,396366.576499
1030189,CO,AB,Richgrove,CA,93261,797,748,0.09751277285523666,466250,300,531000,294,300,464005.425808
1030961,CO,AB,Alexandria,VA,22331,597,549,0.057253707285902074,435750,240,481000,163,240,345362.302793
1031180,CO,AB,Laurel,MD,20726,657,651,0.08049846757986097,411500,300,494000,229,300,372630.348423
1032192,CO,AB,Pocahontas,IL,62275,518,473,0.10727495814731178,57000,180,76000,156,180,53574.9112842
1032771,CO,AB,Covina,CA,91724,641,656,0.1130167559697862,62250,180,75000,150,180,57660.781284
1033756,CO,AB,Payson,AZ,85547,754,790,0.04136637642213419,344500,240,434000,216,240,321399.038375
1034515,CO,AB,Garden Prairie,IL,61038,510,535,0.06507000530958873,495750,180,573000,172,180,482441.72822
1035040,CO,AB,Jupiter,FL,33477,726,764,0.04906280944901821,228000,300,248000,191,300,174813.354788
1035750,CO,AB,Lakin,WV,25250,645,621,0.038363738499446465,161500,300,178000,180,300,114547.655641
1036712,CO,AB,Minneapolis,MN,55422,560,593,0.07704965012340727,441500,300,482000,221,300,391596.563157
1036989,CO,AB,Victoria,VA,23974,682,718,0.040534096327272506,141250,240,147000,205,240,127052.986135
1037532,CO,AB,Sarasota,FL,34230,575,596,0.04509895961499529,265250,180,283000,123,180,199684.635163
1038063,CO,AB,Hollywood,FL,33026,770,794,0.09345121251040403,298750,300,337000,189,300,254639.167624
1038496,CO,AB,Russell,IL,60075,702,729,0.0687179541190642,279250,300,319000,239,300,253653.122388
1039252,CO,AB,Jasper,AR,72641,711,733,0.06492128416180687,454750,240,541000,155,240,354923.014075
1039938,CO,AB,Hixton,WI,54635,750,783,0.08056967511136859,288500,180,298000,117,180,223715.530328
1040181,CO,AB,Newport Center,VT,05857,504,506,0.043435566346652826,396000,180,528000,155,180,355142.254532
1040948,CO,AB,Lively,VA,22507,581,582,0.04439632220950353,413500,240,454000,210,240,379530.654444
1041175,CO,AB,Boston,MA,02217,586,604,0.09986296056954841,535250,300,579000,209,300,480548.14015
1041765,CO,AB,Hattiesburg,MS,39404,656,667,0.06196198527301814,437000,300,496000,280,300,424144.978889
