LoanID,Property,Occupancy,CITY,STATE,ZIP,FICO,Current_FICO_Score,Current_Interest_Rate,Original_Amount,Original_Term,Original_Appraisal_Amount,Remaining_Term,Amor_Term,Current_Principal_Balance
2179073,CO,AB,San Angelo,TX,76905,559,540,0.10916428533449704,96750,240,109000,153,240,81859.1576523
2179525,CO,AB,Fortescue,NJ,08321,587,579,0.08974718544066336,394500,180,490000,110,180,298840.187935
2180187,CO,AB,Sacramento,CA,95820,772,779,0.06319941926535136,312250,180,355000,172,180,303736.557769
2180636,CO,AB,Rib Lake,WI,54470,766,772,0.05957070863513434,62000,300,76000,283,300,60406.6510081
2181362,CO,AB,Circleville,NY,10919,489,471,0.0891078390820133,486000,300,516000,281,300,477057.550537
2181579,CO,AB,Newport,RI,02840,622,652,0.08355722380529745,367500,240,406000,222,240,356096.950414
2182137,CO,AB,Salemburg,NC,28385,633,593,0.04125065314333113,252250,180,331000,180,180,252250.0
2183035,CO,AB,Paint Lick,KY,40461,591,586,0.09635259970721136,304500,240,386000,239,240,304079.658361
2183491,CO,AB,Omaha,NE,68112,760,797,0.0912398451739245,108000,300,120000,276,300,105525.834355
2183827,CO,AB,Borden,IN,47106,718,675,0.07272149911421438,374750,300,417000,204,300,317283.031931
2183986,CO,AB,Farmington,IA,52626,502,533,0.09569236493388834,129500,300,142000,281,300,127355.221196
2184713,CO,AB,Otisco,IN,47163,774,744,0.040327715814930144,427750,300,461000,271,300,402571.677523
2185446,CO,AB,Hammond,LA,70401,524,497,0.048501715155563146,309500,300,366000,220,300,259423.699652
2186410,CO,AB,Early,IA,50535,695,656,0.039339268859727584,88000,180,112000,113,180,61110.4863257
2187061,CO,AB,Zuni,NM,87327,662,705,0.10312123187328463,130000,180,152000,146,180,118024.517146
2187308,CO,AB,Spring Creek,TN,38378,502,478,0.058388192055672375,113250,300,151000,229,300,99084.2203518
2187621,CO,AB,West Bloomfield,NY,14585,615,633,0.05049756873437143,315250,300,387000,288,300,308796.505567
2188738,CO,AB,Wheeler Army Airfield,HI,96854,644,675,0.06043872524039934,297250,180,343000,113,180,216340.613179
2189086,CO,AB,Slater,MO,65349,729,743,0.053993073413072155,301500,300,342000,268,300,285128.440517
2190021,CO,AB,Mellwood,AR,72367,774,788,0.11185578486251103,369500,300,378000,206,300,335604.042179
2190291,CO,AB,Bellwood,NE,68624,575,570,0.1103949192062024,254500,180,282000,122,180,212014.951193
2191365,CO,AB,Bruin,PA,16022,778,749,0.06761150891655285,347000,180,400000,132,180,285593.265389
2191941,CO,AB,Erhard,MN,56534,686,727,0.08849120355875395,344500,300,426000,206,300,301986.358309
2192237,CO,AB,Gary,IN,46401,729,727,0.0723648227273017,247000,180,300000,172,180,240762.492864
2193110,CO,AB,Dayton,OH,45433,780,799,0.08041634338371614,282750,240,377000,200,240,260925.867547
2193698,CO,AB,Silver Star,MT,59751,615,635,0.09216965512264082,153500,240,178000,171,240,133257.231365
2194642,CO,AB,Pinetown,NC,27865,697,743,0.04280200042833023,367250,240,431000,163,240,281458.712702
2195733,CO,AB,Harpersville,AL,35078,717,735,0.057998234265093436,64500,240,82000,178,240,54195.5056571
2196312,CO,AB,Louisville,KY,40207,513,545,0.04376598018442326,362250,180,439000,118,180,263161.428182
2196576,CO,AB,Nicholls,GA,31554,579,583,0.06816574955038608,111000,300,120000,216,300,95870.0995111
2197098,CO,AB,Mooresboro,NC,28114,775,771,0.0698390228750086,251750,240,309000,225,240,244183.222619
2198100,CO,AB,Signal Mountain,TN,37377,695,647,0.04935414298529213,283500,240,354000,158,240,215897.129967
2198519,CO,AB,Hinckley,ME,04944,767,789,0.09775272245190061,496500,300,546000,191,300,428667.057208
2198827,CO,AB,Newport,RI,02841,565,557,0.0961216146555629,240750,240,277000,154,240,199718.850852
2199428,CO,AB,Bradford,VT,05033,593,552,0.08736756402263807,319000,300,372000,280,300,312625.33191
2200512,CO,AB,Two Buttes,CO,81084,492,538,0.07271637738921305,169750,300,197000,269,300,162928.255283
2201279,CO,AB,Martell,NE,68404,485,526,0.08284457809034773,300750,300,397000,224,300,270712.698033
2202375,CO,AB,Gervais,OR,97026,672,675,0.11218100275518893,258250,300,307000,217,300,238596.699501
2202695,CO,AB,Paterson,NJ,07502,773,730,0.07863967808467817,260750,180,305000,134,180,219960.83102
2202953,CO,AB,Saint Louis,MO,63137,765,726,0.08971145376766777,406500,240,526000,167,240,347472.266709
2203521,CO,AB,Las Vegas,NV,89132,754,786,0.057571075565992155,407250,300,471000,195,300,324237.784802
2204432,CO,AB,Augusta,OH,44607,691,666,0.08283404309741617,482500,240,554000,161,240,399801.932374
2204681,CO,AB,Ronks,PA,17573,542,580,0.05911092572930389,324250,300,375000,298,300,323298.995009
2205495,CO,AB,Williamstown,OH,45897,751,741,0.07369412798686124,75750,240,89000,238,240,75471.1295738
2206522,CO,AB,Lomax,IL,61454,603,618,0.06535455718412166,243000,180,308000,119,180,185437.894872
2206899,CO,AB,Akron,MI,48701,581,560,0.0994759870767235,350250,240,407000,190,240,321623.83949
2207588,CO,AB,Red Oak,GA,30272,628,654,0.04167178958063446,400250,180,499000,163,180,372205.611478
2208134,CO,AB,Dumas,MS,38625,678,629,0.06911831115528688,135500,180,174000,112,180,99766.021159
2208778,CO,AB,Charleston,SC,29402,485,464,0.07113484463586578,494250,180,519000,115,180,372247.269642
2208932,CO,AB,Lawton,IA,51030,734,777,0.04545210143216097,498250,300,543000,211,300,403731.986177
2209130,CO,AB,Laird Hill,TX,75666,543,508,0.05334781772630648,111250,240,115000,231,240,108864.730233
2209751,CO,AB,Sodus,MI,49126,668,681,0.05825775176619431,248750,240,265000,204,240,227188.059563
2210087,CO,AB,Schenectady,NY,12309,720,691,0.09948260660743011,311750,300,329000,192,300,270601.10665
2210503,CO,AB,Lyons,OR,97358,773,782,0.06502742159526842,346000,180,388000,155,180,315578.166425
2211053,CO,AB,Port Henry,NY,12974,614,625,0.10572835805287936,241000,180,264000,149,180,221438.197203
2212003,CO,AB,Bloomington,IN,47405,683,702,0.11130765579839602,433750,300,449000,260,300,420794.070788
2212826,CO,AB,Beaumont,KY,42124,685,728,0.0716884141982353,213500,240,238000,240,240,213500.0
2213668,CO,AB,Ogden,UT,84415,695,743,0.09667758274686275,83750,240,89000,145,240,67413.5342105
2214252,CO,AB,Newark,NY,14513,673,653,0.0442141663989201,577250,240,603000,177,240,471055.412748
2215138,CO,AB,Burgettstown,PA,15021,630,662,0.08760608577331143,485250,240,519000,218,240,467447.101776
2215689,CO,AB,Houston,TX,77218,572,615,0.06863701208926953,159500,300,194000,216,300,137882.348574
2216700,CO,AB,Indianapolis,IN,46230,500,530,0.09165513232996364,405750,240,417000,158,240,338285.477979
2217616,CO,AB,Evanston,IL,60202,568,518,0.086414918218297,386500,180,486000,132,180,326270.088595
2218070,CO,AB,Hammond,OR,97121,742,767,0.0403783692071861,478500,300,578000,287,300,466220.989467
2218532,CO,AB,Conestoga,PA,17516,589,617,0.11001681577252004,460250,180,555000,176,180,456145.706162
2218901,CO,AB,Jacksonport,AR,72075,794,797,0.06923559189544809,204750,240,225000,168,240,169463.859692
2219944,CO,AB,Columbus,GA,31998,566,572,0.08047416714496468,195750,180,233000,124,180,157617.34945
2220286,CO,AB,Santa Fe,NM,87500,733,736,0.049840704900912,528250,180,543000,131,180,420955.008532
2221004,CO,AB,Murphys,CA,95247,549,510,0.10058090406408968,490750,240,577000,217,240,474554.225187
2221537,CO,AB,Arthur,TN,37707,789,806,0.06735531692525668,128000,240,168000,197,240,115700.185257
2221881,CO,AB,Monroe,IA,50170,674,684,0.07098020927665796,294500,300,310000,224,300,260278.022418
2222461,CO,AB,Glen Rose,TX,76043,487,460,0.062452770245909436,280250,180,287000,112,180,203495.407758
2222645,CO,AB,Hamilton,IA,50116,794,843,0.0732450649885526,436000,240,528000,153,240,344008.018018
2222914,CO,AB,Soddy Daisy,TN,37384,646,612,0.06289304310250678,195500,240,214000,206,240,180328.279465
2223106,CO,AB,Cape Girardeau,MO,63702,532,572,0.10587425308585506,160750,240,205000,239,240,160553.926961
2223862,CO,AB,Fayetteville,NC,28314,678,649,0.05484362293014233,198750,240,261000,239,240,198292.926274
2224305,CO,AB,Selinsgrove,PA,17870,631,623,0.09341489546009016,234000,180,304000,168,180,226489.057512
2224695,CO,AB,Loomis,WA,98827,538,554,0.05419093001987454,83250,240,91000,171,240,67672.2957799
2225566,CO,AB,Bayville,ME,04536,647,606,0.060681080535723464,395000,300,412000,278,300,381909.456904
2226179,CO,AB,Middlebury,VT,05753,622,670,0.09079324497302205,363750,240,401000,160,240,304774.118058
2226694,CO,AB,Unadilla,GA,31091,735,707,0.04549573302555506,288500,180,382000,140,180,240200.328388
2227296,CO,AB,Port Townsend,WA,98368,630,587,0.09259012475582529,138000,240,180000,218,240,133226.506385
2227665,CO,AB,Wilkes Barre,PA,18767,800,756,0.11239251441049333,184750,240,205000,176,240,166735.994914
2228605,CO,AB,Clayton,TX,75637,604,615,0.09995525830336939,106750,300,129000,243,300,100906.614256
2228760,CO,AB,Quakertown,NJ,08868,623,625,0.08758559006510704,345750,300,429000,194,300,294659.65466
2229447,CO,AB,Pinckard,AL,36371,532,525,0.05449429226909562,476500,300,550000,247,300,431799.769206
2230483,CO,AB,Cuddebackville,NY,12729,544,524,0.05581760541100679,349750,300,441000,247,300,317496.41994
2231565,CO,AB,Canon City,CO,81215,627,579,0.0926733474608035,367500,240,466000,222,240,357272.21466
2231904,CO,AB,Woodman,WI,53827,568,569,0.07420730345283322,275250,240,287000,153,240,217640.599578
2232388,CO,AB,Grelton,OH,43523,603,634,0.0474457721549716,536750,300,577000,218,300,446282.784433
2233178,CO,AB,Cincinnati,OH,45201,705,704,0.04415247595282539,286750,240,373000,189,240,244986.128107
2233476,CO,AB,Brunswick,TN,38014,507,522,0.05501821021682592,309750,180,317000,152,180,276636.083385
2234388,CO,AB,Oklahoma City,OK,73153,675,659,0.056592435029367366,423500,300,494000,233,300,372907.768676
2234598,CO,AB,Scranton,KS,66537,549,555,0.08699523021555504,69250,180,91000,161,180,65434.6661217
2235452,CO,AB,Hundred,WV,26575,566,525,0.1027028288725969,162500,300,186000,213,300,147484.150543
2236093,CO,AB,Vancourt,TX,76955,734,754,0.11113890009285927,431250,300,551000,183,300,375044.983633
2236862,CO,AB,Pewamo,MI,48873,602,645,0.0425591536451208,409750,240,497000,235,240,404284.426403
2237528,CO,AB,Maxwell,IA,50161,776,744,0.09009106502856934,179000,180,196000,164,180,170996.518681
2238133,CO,AB,Glendale,RI,02826,717,750,0.0995761462225677,400250,180,479000,139,180,353134.50066
2238297,CO,AB,Cedar,IA,52543,749,757,0.07213812372273862,272000,300,352000,196,300,225291.395594
2238662,CO,AB,Bowling Green,KY,42102,679,648,0.06081571249417643,166250,240,203000,178,240,140367.405523
2239741,CO,AB,Kansas City,MO,64139,538,587,0.10693874802016302,279250,180,363000,150,180,257626.111754
2240809,CO,AB,Oregon City,OR,97045,787,748,0.10257064946011049,231750,240,301000,196,240,216064.112459
2241323,CO,AB,Lycoming,NY,13093,776,803,0.0633671289418178,429000,180,568000,138,180,361802.550328
2242265,CO,AB,Bloomingburg,NY,12721,516,520,0.05077515950365383,450000,240,576000,144,240,321829.929731
2242550,CO,AB,Kingston,WI,53939,727,770,0.050867098138256385,281500,240,370000,164,240,220851.631598
2242868,CO,AB,Mooers,NY,12958,581,606,0.09326019086201325,359750,300,461000,219,300,325651.099461
2243448,CO,AB,Chesapeake Beach,MD,20732,732,685,0.0829308035103335,398000,180,520000,114,180,304688.400225
2244143,CO,AB,Wheeling,MO,64688,754,747,0.04895615861659379,336500,300,422000,293,300,332433.035596
2244564,CO,AB,West Springfield,PA,16443,722,701,0.08985169465309173,59250,180,71000,146,180,53204.8294722
2245536,CO,AB,Sergeant Bluff,IA,51054,660,674,0.09665352165355444,176500,300,182000,291,300,175191.215737
2246352,CO,AB,Windsor,CT,06095,748,730,0.04031185596113764,187750,240,209000,215,240,174469.854474
2246552,CO,AB,Alexandria,MN,56308,535,585,0.06301059639824176,304000,180,344000,169,180,292494.690214
2247461,CO,AB,Louisville,KY,40282,706,756,0.04720840119348414,299500,300,326000,180,300,219299.315444
2247914,CO,AB,Des Moines,IA,50980,707,741,0.0661687620284939,363750,180,429000,148,180,322356.550946
2248630,CO,AB,Palm Harbor,FL,34683,782,826,0.0964694499083805,392250,240,419000,210,240,373989.589451
2249222,CO,AB,Grand Junction,CO,81506,718,701,0.05876153586004937,385000,240,436000,191,240,338302.903716
2250229,CO,AB,Belva,WV,26656,797,827,0.050756185598421766,207250,300,275000,224,300,176481.237183
2250489,CO,AB,Honolulu,HI,96838,511,517,0.09885524612125354,326750,240,409000,148,240,266995.80733
2251072,CO,AB,Tillson,NY,12486,620,606,0.09176889268943357,148750,300,197000,215,300,133406.510484
2251310,CO,AB,Steamboat Springs,CO,80477,563,533,0.07710891766332248,123500,240,158000,163,240,101938.577383
2251563,CO,AB,Bay Shore,NY,11706,634,614,0.0798073806896136,289000,180,380000,143,180,254035.977616
2252035,CO,AB,Saint Paul,MN,55115,753,751,0.03988009188292485,259250,300,311000,287,300,252550.82725
2252490,CO,AB,Boissevain,VA,24606,612,626,0.06071965095332586,192250,300,243000,260,300,180119.943933
2252703,CO,AB,Young America,MN,55399,548,566,0.0972240728178114,157500,300,162000,217,300,142851.704558
2253373,CO,AB,Stamford,CT,06925,707,702,0.11011354269816526,503500,240,606000,240,240,503500.0
2254364,CO,AB,Short Creek,WV,26058,783,805,0.07202442153208263,169000,240,208000,186,240,148883.141053
2255004,CO,AB,Bridport,VT,05734,598,646,0.07845561531107699,157500,240,206000,231,240,154981.770517
2255987,CO,AB,Solway,MN,56678,758,796,0.08344775561264121,210500,180,218000,165,180,201206.642335
2256541,CO,AB,Norman,OK,73071,600,560,0.0894681936022263,434750,180,545000,109,180,327214.468259
2256738,CO,AB,Carpenter,SD,57322,520,474,0.1042531750763604,506500,240,526000,181,240,458130.816356
2257723,CO,AB,Calais,VT,05648,644,604,0.08262561330570864,423500,300,562000,275,300,411904.20734
2258338,CO,AB,Green Castle,MO,63544,482,460,0.06071881603447178,142750,180,149000,138,180,119983.949763
2258743,CO,AB,Little Rock,AR,72203,711,729,0.03984763162515286,545250,240,583000,167,240,422462.93045
2259188,CO,AB,Beach,ND,58621,703,713,0.06818953479996927,539250,180,551000,151,180,484931.993855
2259980,CO,AB,Hiwasse,AR,72739,534,503,0.08812043961322918,84750,300,109000,265,300,81650.2829556
2260758,CO,AB,Fredericksburg,PA,17026,578,608,0.06112556286760843,447000,300,544000,198,300,362486.605446
2261063,CO,AB,Jefferson,NH,03583,482,498,0.06509764505625415,243250,180,279000,110,180,175295.886909
2261566,CO,AB,Venus,TX,76084,733,683,0.08622637350413268,199250,240,215000,213,240,189962.651082
2262481,CO,AB,Ida,MI,48140,699,741,0.10006010539983037,374500,240,386000,194,240,347008.690625
2262864,CO,AB,Boca Raton,FL,33431,747,717,0.07976397947614135,202000,240,212000,151,240,160432.531471
2263339,CO,AB,Grand Rapids,MI,49507,500,542,0.09376434653321625,278750,180,357000,153,180,257441.105829
2264144,CO,AB,South New Berlin,NY,13843,572,590,0.0886558437120085,90000,240,116000,240,240,90000.0
2264592,CO,AB,Canton,OH,44720,652,696,0.07885418903145823,509250,240,539000,149,240,400500.122595
2264968,CO,AB,Pitkin,CO,81241,695,665,0.107551746083626,126750,300,153000,236,300,119539.999844
2265925,CO,AB,Summersville,KY,42782,690,712,0.08309711778000445,279000,180,288000,149,180,251980.77865
2266447,CO,AB,Urbanna,VA,23175,568,568,0.10701534018059507,308250,180,379000,123,180,256759.710668
2267171,CO,AB,Maple Hill,NC,28454,481,496,0.05758279147055802,435000,300,516000,268,300,412527.291512
2267384,CO,AB,Essex,MO,63846,755,722,0.06195049617820515,400750,180,437000,121,180,307555.508652
2267926,CO,AB,Mc Keesport,PA,15133,776,740,0.046679309436897055,336500,240,418000,149,240,243847.252251
2268606,CO,AB,De Lancey,PA,15733,545,540,0.113971255450369,130500,180,150000,166,180,126380.317713
2269439,CO,AB,Glendale,CA,91208,493,502,0.0546037535918394,409250,300,439000,237,300,362586.446026
2270133,CO,AB,Claypool,AZ,85532,691,707,0.11078923085643702,426750,240,529000,193,240,398202.665812
2270786,CO,AB,Roxbury,VT,05669,760,784,0.057370604205984714,249000,180,272000,152,180,222834.578065
2271023,CO,AB,Woodsville,NH,03785,597,611,0.055894189443282824,374000,240,496000,207,240,343769.993622
2272111,CO,AB,Richford,VT,05476,534,529,0.07622850905757318,431750,240,473000,176,240,371335.07276
2272300,CO,AB,Glendora,NJ,08029,588,594,0.11213214719230476,427000,300,488000,200,300,384127.302641
2272519,CO,AB,Omaha,NE,68105,563,607,0.07765817867070107,277250,300,343000,240,300,255136.383644
2273452,CO,AB,Terry,MS,39170,770,802,0.07509521460693012,325000,300,428000,231,300,293201.686875
2273605,CO,AB,Gallatin,TN,37066,561,549,0.09007703573005621,423500,180,542000,169,180,410725.409317
2274029,CO,AB,Greens Fork,IN,47345,510,527,0.11044163244617632,337000,240,400000,145,240,278642.043657
2274253,CO,AB,New Berlin,WI,53146,669,670,0.07210779335906459,545500,180,598000,135,180,458487.724297
2275236,CO,AB,Caledonia,OH,43314,638,654,0.07480867791811002,370750,240,393000,238,240,369403.567098
2275683,CO,AB,New Orleans,LA,70190,683,700,0.08547237384983472,435250,180,447000,167,180,418992.934329
2276420,CO,AB,Dickinson,AL,36436,682,705,0.04654541066628682,253250,180,335000,120,180,187518.120343
2277491,CO,AB,Daytona Beach,FL,32122,684,706,0.06151010177516826,456500,240,606000,211,240,426240.845916
2278035,CO,AB,Phoenix,AZ,85033,516,559,0.10989712464931081,377000,300,460000,254,300,363368.561336
2278483,CO,AB,Goodland,KS,67735,710,739,0.11340351089276203,261500,300,330000,208,300,238738.834756
2279063,CO,AB,La Grange,KY,40031,619,632,0.09539229447619482,601750,180,617000,152,180,554468.165928
2280029,CO,AB,Riverton,IL,62561,535,489,0.09784344255045442,418750,300,537000,200,300,368458.4269
2280451,CO,AB,Dallas,TX,75237,711,717,0.11367528195386369,207000,240,244000,147,240,173262.489562
2281078,CO,AB,Athens,OH,45701,539,559,0.1022136874781219,477750,300,605000,245,300,453555.561853
2281432,CO,AB,Mentone,IN,46539,520,475,0.11229609566946326,99250,300,119000,208,300,90483.9845931
2281923,CO,AB,Cumberland,WI,54829,705,705,0.053684332353828655,242750,240,301000,175,240,200171.898541
2282362,CO,AB,Rock Island,IL,61204,621,631,0.0442015691684827,90250,300,95000,247,300,80605.2469225
2283445,CO,AB,Hereford,CO,80732,627,646,0.1124586715517689,137000,180,160000,175,180,135499.889538
2283668,CO,AB,Heaters,WV,26627,759,780,0.040450819059636406,279750,300,301000,294,300,276479.024981
2284765,CO,AB,Purdon,TX,76679,632,661,0.06941487803958368,530000,300,580000,181,300,417383.200944
2285790,CO,AB,Rosine,KY,42370,685,695,0.058065847307850416,534500,240,546000,230,240,522403.190274
2286888,CO,AB,Talbotton,GA,31827,714,705,0.10317865212366197,126750,180,149000,153,180,117767.265897
2287791,CO,AB,Morrisville,MO,65710,606,604,0.05430059005574532,114500,180,146000,124,180,88232.2149849
2288626,CO,AB,Liberty Hill,TX,78642,549,578,0.09509321543349122,340500,180,362000,169,180,330664.928148
2289089,CO,AB,Shortsville,NY,14548,581,565,0.11009524867200093,398750,180,441000,125,180,336432.921905
2290079,CO,AB,Berrien Springs,MI,49104,772,765,0.10109571939404774,132250,240,167000,192,240,122144.541752
2291095,CO,AB,Palmyra,WI,53156,786,803,0.04998559085898424,290750,240,305000,227,240,281319.338646
2291696,CO,AB,Kersey,PA,15846,564,603,0.04285878575868168,146500,240,154000,173,240,117283.203274
2292465,CO,AB,Shaftsburg,MI,48882,502,460,0.10320181413595077,296250,300,323000,219,300,271647.026806
2293330,CO,AB,Dannebrog,NE,68831,663,700,0.06246697012976897,257500,240,306000,237,240,255867.911362
2293922,CO,AB,Lublin,WI,54447,560,551,0.10949015924935451,186250,240,235000,145,240,153726.596322
2294633,CO,AB,Chauvin,LA,70344,655,700,0.09394877919926205,81250,240,103000,219,240,78620.8427561
2295275,CO,AB,Corinth,ME,04427,676,666,0.0926762605760629,331750,300,345000,280,300,325655.483026
2296209,CO,AB,Detroit,MI,48211,653,625,0.06412926789205775,343750,240,453000,190,240,303276.564288
2297184,CO,AB,Albuquerque,NM,87112,737,706,0.039767080795201165,139500,240,178000,201,240,123651.9102
2297992,CO,AB,Salt Flat,TX,79847,566,604,0.05612409046058707,236750,180,245000,145,180,204837.671678
2298874,CO,AB,Moran,WY,83013,650,659,0.11224773755570557,299250,180,323000,153,180,279559.517561
2299966,CO,AB,Buffalo,NY,14205,781,749,0.052748290511344435,377500,180,426000,163,180,353193.157
2300272,CO,AB,Haven,KS,67543,500,467,0.08885466824426948,469250,240,539000,166,240,399335.805258
2300662,CO,AB,Dassel,MN,55325,740,778,0.06474979812996992,226750,240,293000,167,240,185395.067664
2300914,CO,AB,Dakota,MN,55925,602,642,0.0388744767184947,277500,300,326000,258,300,252861.083063
2301222,CO,AB,Miami,FL,33177,668,637,0.07347942774791032,417500,300,554000,224,300,370486.590747
2301997,CO,AB,Centreville,MD,21617,576,608,0.08897387565160864,67000,240,76000,218,240,64581.1318385
2303101,CO,AB,Kansas City,MO,64172,628,634,0.04115566705757544,351750,300,377000,199,300,270705.951119
2304011,CO,AB,Hopkinsville,KY,42241,527,506,0.04522416942695884,70000,240,80000,174,240,56548.5408906
2304330,CO,AB,Athol Springs,NY,14010,574,588,0.0857699083632696,303000,180,344000,180,180,303000.0
2305450,CO,AB,Leupp,AZ,86035,789,824,0.0492963028064612,281750,300,313000,197,300,220600.375343
2306130,CO,AB,Greenview,CA,96037,767,811,0.07334660563894706,55000,180,72000,156,180,50657.7868636
2306873,CO,AB,Killbuck,OH,44637,500,507,0.08429979835948809,182750,180,209000,110,180,136994.33481
2307029,CO,AB,Porters Falls,WV,26162,583,563,0.08212770729070093,466250,180,511000,148,180,419128.812098
2307489,CO,AB,Milwaukee,NC,27854,649,689,0.08806958999995043,282000,240,328000,183,240,251513.559798
2307904,CO,AB,Flint,MI,48502,695,658,0.08727164916170146,315250,240,419000,180,240,278659.929777
2309000,CO,AB,Los Angeles,CA,90034,719,671,0.09101407001125579,341250,180,351000,131,180,288458.297228
2310092,CO,AB,Bennington,VT,05201,790,820,0.10408295299880939,474750,180,561000,115,180,378975.232714
2310613,CO,AB,Newtown,CT,06470,594,592,0.08434118942682037,273000,300,292000,277,300,266350.05256
2311163,CO,AB,Hampton,VA,23631,724,772,0.0516467280191609,280000,180,312000,138,180,232546.537271
2311390,CO,AB,Stella Niagara,NY,14144,657,677,0.053176830071376247,342500,240,362000,213,240,319518.888044
2312461,CO,AB,Falcon,MS,38628,578,566,0.05913318948050547,341750,240,417000,196,240,305133.143237
2313100,CO,AB,San Diego,CA,92110,780,818,0.10016100302676786,419750,300,529000,281,300,413283.405364
2314187,CO,AB,Alvordton,OH,43501,561,582,0.07298875557399048,298000,300,312000,230,300,267501.840665
2314585,CO,AB,Nashville,TN,37242,710,718,0.060817848956823496,373500,180,466000,162,180,349527.009991
2315412,CO,AB,Frederick,MD,21702,693,652,0.10737443912125069,203750,240,233000,229,240,200946.424354
2316229,CO,AB,Prairie Grove,AR,72753,500,521,0.04688301357675705,532500,300,578000,260,300,492036.399719
2316420,CO,AB,Dallas,TX,75323,762,718,0.041096837242055914,444750,240,561000,166,240,344070.797783
2317155,CO,AB,Pompano Beach,FL,33061,729,740,0.09141048666516595,191250,300,227000,269,300,185448.670756
2317741,CO,AB,South Lima,NY,14558,714,668,0.039567530621293874,386750,240,457000,194,240,334211.230409
