bank_loan_id,property_type_code,occupancy_code,city,us_state,zipcode,fico,current_FICO_score,current_interest_rate,original_amount,original_term,original_appraisal_amount,remaining_term,amortized_term,current_principal_balance
632694,CO,AB,Scranton,PA,18508,713,709,0.07003430834715693,76500,300,94000,251,300,71163.9231913
633572,CO,AB,Fallon,NV,89496,674,694,0.052857312227604196,444000,180,544000,144,180,380879.921646
634359,CO,AB,Mesa,CO,81643,731,769,0.09908785885533473,120250,180,123000,167,180,116252.359514
635006,CO,AB,Kingsville,OH,44048,763,804,0.05087729057762362,519000,180,532000,137,180,428290.124584
635534,CO,AB,Cabot,AR,72023,497,546,0.10832212896257648,249500,180,330000,165,180,240589.769228
636029,CO,AB,Christmas,FL,32709,600,594,0.07025636399928642,426000,180,436000,134,180,355443.298465
636399,CO,AB,Chicopee,MA,01021,501,453,0.04952484189857527,237250,240,267000,163,240,184770.644087
637497,CO,AB,Alfred,NY,14802,778,808,0.08037087014189032,404250,240,471000,198,240,371242.160316
637655,CO,AB,Pasadena,CA,91175,705,703,0.04930592261834182,287000,300,352000,199,300,226193.772901
638124,CO,AB,City Of Industry,CA,91716,501,457,0.08739599085105887,336000,180,388000,135,180,287801.378239
638660,CO,AB,Stringer,MS,39481,509,499,0.10976897216852359,129250,300,155000,270,300,126422.557122
639564,CO,AB,Humble,TX,77347,693,671,0.0630389399018083,382500,180,454000,179,180,381218.478007
639831,CO,AB,Montrose,WV,26283,571,581,0.07853640293162675,430500,300,490000,246,300,400590.876903
640893,CO,AB,North Myrtle Beach,SC,29597,553,584,0.08025113567411829,155000,240,164000,235,240,153670.695968
641507,CO,AB,Pendleton,SC,29670,742,758,0.05838039233463807,305750,180,329000,155,180,277486.357935
642203,CO,AB,Gardenville,PA,18926,702,715,0.043402227498027336,331000,180,380000,161,180,305322.112658
642489,CO,AB,Sunnyvale,TX,75182,697,729,0.048222462871578144,93250,180,99000,114,180,66549.5097187
642924,CO,AB,Philadelphia,PA,19129,707,734,0.06086236279821177,287500,180,310000,123,180,222827.747306
643101,CO,AB,Chatham,IL,62629,616,579,0.050786548124920665,450750,240,537000,213,240,419736.364191
643919,CO,AB,Morganville,NJ,07751,532,525,0.06530196747888015,345750,300,385000,230,300,306724.565599
644118,CO,AB,La Mirada,CA,90637,788,760,0.09972620993087675,324500,180,374000,148,180,295862.064568
645160,CO,AB,Durham,PA,18039,601,617,0.10793920428884825,397000,240,436000,209,240,380236.841921
645998,CO,AB,Hayward,CA,94543,590,615,0.11302012269787205,171750,240,181000,204,240,163625.989518
646833,CO,AB,Lobelville,TN,37097,746,770,0.08785195976524601,250500,180,306000,174,180,246375.645233
647717,CO,AB,Atlanta,GA,30392,500,497,0.08103799399600496,522000,300,560000,263,300,499401.541172
648567,CO,AB,Mica,WA,99023,601,601,0.03891162856099175,214750,240,253000,187,240,180536.17947
648924,CO,AB,Essex,NY,12936,686,656,0.06227277060447457,504750,240,581000,202,240,460211.350567
649469,CO,AB,Mount Ulla,NC,28125,721,675,0.059549705606796136,316250,180,339000,151,180,282291.971969
649916,CO,AB,Ashcamp,KY,41512,549,591,0.09520713729477945,87250,300,115000,261,300,84005.0171356
650197,CO,AB,Greensboro,NC,27401,772,750,0.0483823597293378,363750,240,433000,199,240,323640.629541
650709,CO,AB,Anaheim,CA,92803,539,571,0.08732054809817788,546000,180,596000,132,180,461445.62442
650872,CO,AB,Grand Canyon,AZ,86023,524,497,0.06009361685136223,270750,180,353000,161,180,252255.58494
651923,CO,AB,Lone Tree,IA,52755,765,786,0.10434866061687072,232500,240,242000,240,240,232500.0
652596,CO,AB,Munford,TN,38058,620,652,0.09022791742299492,197250,180,215000,117,180,155526.701299
653343,CO,AB,Santa Ana,CA,92735,549,580,0.10787058749624352,170500,300,222000,269,300,166507.591558
654274,CO,AB,Buffalo,NY,14215,533,567,0.08321939314541518,157750,240,169000,185,240,140594.143825
654563,CO,AB,Lee Center,NY,13363,778,762,0.08811709202740142,408250,300,531000,243,300,381774.423219
654786,CO,AB,Mineral Wells,WV,26120,739,761,0.06518976052160316,430250,240,571000,157,240,338762.263961
655823,CO,AB,Naples,FL,34105,586,617,0.07165374467089428,447500,240,538000,231,240,439739.051442
656105,CO,AB,Black Eagle,MT,59414,530,508,0.10675906425325316,113250,180,127000,161,180,107961.685642
656588,CO,AB,Tucker,GA,30084,675,651,0.04782943702699323,77250,300,79000,250,300,69853.1585885
656943,CO,AB,Farmville,NC,27828,607,638,0.0924917799745757,171000,300,228000,188,300,145126.603495
657514,CO,AB,Reagan,TX,76680,785,768,0.0859806606280046,150500,240,154000,229,240,147796.548062
658161,CO,AB,Shoals,WV,25562,657,625,0.0399151090651575,242250,300,311000,229,300,204539.354576
659056,CO,AB,Salem,OR,97310,523,489,0.05967954431480273,268750,180,289000,165,180,254355.897687
659353,CO,AB,Adel,IA,50003,622,586,0.07752010151304511,104750,300,117000,276,300,101783.723394
659836,CO,AB,Washington,DC,20547,484,437,0.05325180639118119,323750,180,397000,155,180,292659.10425
660143,CO,AB,Mountain Village,AK,99632,504,508,0.08665896313567743,372500,180,486000,166,180,357611.695662
660733,CO,AB,Hazelton,KS,67061,533,509,0.07105491443799118,322500,300,350000,245,300,297134.725432
661271,CO,AB,Yeaddiss,KY,41777,647,629,0.06518533998790016,334500,180,342000,125,180,264197.283038
662152,CO,AB,Tremonton,UT,84337,588,597,0.08420457749718814,95250,180,119000,128,180,78679.6825858
663115,CO,AB,Fort Wayne,IN,46868,748,756,0.04102532045821299,507250,300,523000,274,300,480865.75277
664228,CO,AB,Tahoka,TX,79373,567,611,0.07574615161078693,508500,240,574000,220,240,489167.655615
665318,CO,AB,Wasta,SD,57791,579,530,0.06068891776068215,438750,180,449000,143,180,377893.056074
665826,CO,AB,Alabaster,AL,35007,559,530,0.08644250903260872,466250,300,511000,271,300,452078.690501
666239,CO,AB,Cherry Creek,NY,14723,751,717,0.08403872879599314,349000,300,360000,290,300,345454.243923
666464,CO,AB,Tiff,MO,63674,729,683,0.0685309935329548,106750,180,117000,136,180,89741.7764824
667538,CO,AB,Austin,TX,78778,654,662,0.04513257775962433,382500,240,450000,178,240,313935.231654
667794,CO,AB,Saint Boniface,PA,16675,736,712,0.07554518107058095,377000,180,416000,138,180,322716.890081
667983,CO,AB,Port Royal,KY,40058,561,522,0.05026109644262647,488750,180,561000,121,180,366920.818929
668444,CO,AB,Palmdale,FL,33944,668,714,0.07399440596332307,85000,240,88000,237,240,84530.888728
668836,CO,AB,Staffordsville,VA,24167,581,534,0.07795956859694586,383250,180,447000,133,180,321498.185481
669815,CO,AB,Cherrylog,GA,30522,528,497,0.10286430231162177,525750,300,605000,294,300,523437.029165
670783,CO,AB,Phoenix,AZ,85004,566,588,0.09030639983083712,364500,300,418000,249,300,344481.068383
671028,CO,AB,Victor,WV,25938,522,564,0.10972087835718364,268000,300,344000,204,300,241913.795261
671523,CO,AB,Austin,TX,78702,782,759,0.08586796015453957,130000,300,164000,226,300,117940.965031
672120,CO,AB,Rupert,GA,31081,707,718,0.046527743281520845,335250,180,399000,120,180,248225.915313
672271,CO,AB,South Holland,IL,60473,507,543,0.0819705067628583,345000,300,440000,246,300,322150.972505
673180,CO,AB,Montague,NJ,07827,613,642,0.10878059323572219,315000,240,392000,180,240,285689.235357
674303,CO,AB,Alpine,TX,79830,743,755,0.09820668204361718,379250,180,447000,117,180,302970.893768
675036,CO,AB,Canyon,MN,55717,693,688,0.04153059225413408,67500,180,90000,147,180,58048.0445301
676057,CO,AB,Fort Bidwell,CA,96112,499,502,0.0742109756175306,217750,180,257000,173,180,213027.719838
677053,CO,AB,South Dos Palos,CA,93665,723,699,0.0435775552538733,506250,240,519000,184,240,424093.058287
677501,CO,AB,Garrison,ND,58540,738,715,0.068509803657786,478500,180,562000,139,180,408077.917609
678020,CO,AB,Holladay,TN,38341,491,491,0.07548249325477299,244750,300,321000,286,300,240711.705157
678559,CO,AB,Canada,KY,41519,519,514,0.07744226706328015,93000,240,108000,223,240,90081.6927367
679556,CO,AB,Houston,TX,77098,667,645,0.11365551595985722,229000,240,236000,239,240,228747.982228
680315,CO,AB,Sloansville,NY,12160,794,829,0.10742632539450725,313750,240,365000,179,240,283496.576859
681434,CO,AB,Nevada,OH,44849,516,548,0.1038706634828981,415250,180,447000,161,180,395377.484107
681769,CO,AB,Webberville,MI,48892,745,763,0.0522190997649265,71250,180,79000,178,180,70725.5410257
682745,CO,AB,Pritchett,CO,81064,586,604,0.09039981719742901,248000,300,328000,234,300,229301.338259
683713,CO,AB,Buffalo,IN,47925,781,755,0.05017739247713661,407000,240,456000,216,240,382107.994513
684245,CO,AB,Kilgore,NE,69216,774,774,0.09407485559942255,519250,240,619000,217,240,500726.979096
684988,CO,AB,White Lake,WI,54491,515,546,0.04285804420479831,318750,300,337000,257,300,291159.650341
685500,CO,AB,Fort Wayne,IN,46850,511,473,0.05073064813960923,196000,180,228000,162,180,182398.932914
685818,CO,AB,South Roxana,IL,62087,770,738,0.09064899131651874,167750,240,181000,169,240,144459.380309
686935,CO,AB,Ray City,GA,31645,654,634,0.06883148694104516,74250,300,83000,294,300,73681.7034146
687195,CO,AB,Delray Beach,FL,33445,523,477,0.10092825121531142,412250,240,491000,212,240,395394.886942
688003,CO,AB,Seymour,IL,61875,566,577,0.0650071960447884,340750,180,417000,136,180,285145.909909
688845,CO,AB,Ridgeway,VA,24148,578,575,0.06475974410925792,100250,300,115000,295,300,99570.8227555
689678,CO,AB,Marlborough,MA,01752,605,638,0.07748023986297121,223000,300,240000,262,300,212518.746449
690035,CO,AB,Granite Bay,CA,95746,495,451,0.045641834868825996,192500,180,198000,135,180,155924.136407
691076,CO,AB,Bronx,NY,10472,480,501,0.04162543519159965,67500,180,90000,170,180,64750.7350658
691628,CO,AB,Stamford,CT,06907,774,742,0.05383385847482911,181500,240,190000,151,240,135424.640158
691893,CO,AB,Flemington,MO,65650,520,570,0.044611474975440484,115000,180,120000,124,180,87046.5652899
692895,CO,AB,Jackson,TN,38308,517,497,0.07067532260842989,252000,180,336000,114,180,188469.054647
693487,CO,AB,Pembroke,NC,28372,502,521,0.10237710346824344,310500,300,322000,263,300,300772.317122
693756,CO,AB,Rock,WV,24747,542,542,0.09982700607590173,289500,180,346000,168,180,280709.930886
694813,CO,AB,Alberton,MT,59820,639,669,0.08473701357384494,487250,240,583000,214,240,465083.491728
695086,CO,AB,Medway,ME,04460,776,742,0.09109282344841156,404500,300,426000,280,300,396879.293193
695994,CO,AB,Sebewaing,MI,48759,750,767,0.09336395276552634,258750,300,269000,210,300,230462.605126
696312,CO,AB,Fort Smith,AR,72917,612,577,0.07499231766395625,342500,180,402000,168,180,329650.76882
697082,CO,AB,Buffalo,NY,14224,777,744,0.09517196614411491,472500,180,530000,153,180,436783.495366
697316,CO,AB,Little America,WY,82929,769,798,0.07018606972889421,373250,180,451000,157,180,344396.250475
697502,CO,AB,Tacoma,WA,98416,669,681,0.08638676009969079,70250,180,79000,136,180,60363.7302417
698603,CO,AB,Denmark,SC,29042,535,500,0.09588076192074824,64000,300,72000,282,300,63002.9367877
698769,CO,AB,Trimble,MO,64492,763,754,0.11398123357374396,444250,240,507000,177,240,402529.17539
699469,CO,AB,Merritt,MI,49667,575,546,0.04110105476967938,313750,180,353000,146,180,268272.1468
699620,CO,AB,Decatur,GA,30034,586,564,0.05303523492349031,162250,300,199000,216,300,135840.409449
700356,CO,AB,Kyle,TX,78640,652,692,0.09720608578297094,459750,300,477000,286,300,454386.534455
701181,CO,AB,Central Point,OR,97502,796,752,0.09726524630337857,70500,300,78000,181,300,59420.6136949
701543,CO,AB,Bolingbrook,IL,60490,742,741,0.04801914461153195,392500,180,462000,114,180,279988.817732
702484,CO,AB,Pepperell,MA,01463,665,685,0.061019817211522644,125500,300,142000,292,300,124048.163295
702726,CO,AB,Waterford,MI,48327,602,640,0.10151370204162474,388750,300,481000,197,300,342127.891166
703467,CO,AB,Fairmont,WV,26555,480,465,0.1112124579617735,184750,240,233000,174,240,165751.758733
704191,CO,AB,Carmel,IN,46082,674,680,0.1123164613708541,214250,180,231000,157,180,202477.871465
704562,CO,AB,Clio,CA,96106,790,746,0.07156830246154694,84000,180,112000,176,180,82944.9206254
705436,CO,AB,Omaha,NE,68154,615,610,0.0525572448403321,197250,180,207000,170,180,189882.631561
705651,CO,AB,Washington,DC,20229,566,557,0.09997846364116501,151000,300,156000,232,300,140641.788158
706553,CO,AB,Detroit,MI,48260,534,540,0.06771931143075755,287250,180,303000,172,180,279707.355864
707534,CO,AB,Raton,NM,87740,586,574,0.05051320170637324,93750,240,101000,222,240,89519.4112114
708286,CO,AB,Greenwood,TX,76246,774,731,0.0829673517918943,122750,300,137000,215,300,108589.019356
708565,CO,AB,Jamestown,CA,95327,758,789,0.11071225137457916,410250,240,439000,238,240,409306.70519
708973,CO,AB,Eagle,CO,81631,723,743,0.10950702254316771,341250,240,407000,175,240,306254.176914
710057,CO,AB,Dickinson Center,NY,12930,674,627,0.054638620024514986,438250,240,467000,218,240,414928.264522
711002,CO,AB,Eastman,WI,54626,651,650,0.11082275420522639,311500,300,370000,217,300,287351.335803
711639,CO,AB,Lakeview,MI,48850,798,762,0.11079540030824317,289250,240,351000,192,240,269392.745266
712064,CO,AB,Alexander,ND,58831,694,676,0.10003834051859742,408500,180,502000,147,180,371251.933498
712303,CO,AB,Monson,ME,04464,559,605,0.09925273478691449,409000,180,500000,128,180,344768.764379
713147,CO,AB,Gowen,MI,49326,618,666,0.08414353222728843,193000,300,252000,241,300,179199.530407
713968,CO,AB,King Ferry,NY,13081,658,655,0.08367304354163538,216500,300,246000,266,300,208305.902182
714464,CO,AB,Briceville,TN,37710,692,680,0.07286579941443509,218250,240,251000,217,240,208295.652524
715449,CO,AB,Huntington,WV,25771,523,540,0.08766940223169348,285750,180,357000,157,180,266512.396906
716196,CO,AB,Rossville,TN,38066,694,718,0.08606324069815957,315500,180,346000,140,180,275646.050634
717059,CO,AB,Buckley,MI,49620,576,527,0.06789649165091423,183250,240,215000,158,240,145731.139668
718138,CO,AB,Beltsville,MD,20704,786,740,0.056614435238117954,326500,300,426000,202,300,264858.096728
718965,CO,AB,Pittsburgh,PA,15262,576,579,0.04229230324928507,383000,240,408000,189,240,326255.145952
719783,CO,AB,Sandusky,OH,44871,521,562,0.05744762731528129,118500,300,146000,255,300,109594.442275
720066,CO,AB,Philadelphia,PA,19102,664,696,0.10151972533625646,450000,300,552000,221,300,413065.410115
720322,CO,AB,Boyce,VA,22620,695,679,0.05538634246558382,139500,300,182000,243,300,125452.926474
721269,CO,AB,Craigville,IN,46731,671,625,0.046036286438416514,141750,300,157000,269,300,133456.551033
722349,CO,AB,La Valle,WI,53941,606,588,0.07599203471528768,166500,300,194000,191,300,137300.907244
722619,CO,AB,Siler City,NC,27344,647,613,0.09449088679061214,454000,240,580000,147,240,366457.479922
722887,CO,AB,Cape May Point,NJ,08212,512,485,0.06464052586300922,252000,240,328000,225,240,243960.228302
723116,CO,AB,Naches,WA,98937,696,695,0.09058228983240638,417000,300,476000,232,300,384423.19543
723343,CO,AB,Bethel Park,PA,15102,652,602,0.041459478766644915,307500,240,370000,157,240,228380.91523
723832,CO,AB,Elkader,IA,52043,646,617,0.08735168621286865,253500,300,310000,279,300,248159.810231
724572,CO,AB,La Vergne,TN,37089,723,762,0.08500509737249656,169500,300,178000,276,300,165220.304141
725153,CO,AB,Mills,NE,68753,613,590,0.04463122344793429,403500,300,422000,249,300,362385.312728
725930,CO,AB,Hellier,KY,41534,483,505,0.03845626328074814,557000,180,596000,167,180,526623.054294
726498,CO,AB,Leon Junction,TX,76552,750,719,0.0765552305948097,163250,240,183000,224,240,158394.187716
727510,CO,AB,Demorest,GA,30544,654,651,0.04580621796987787,200000,240,216000,198,240,176788.791941
727920,CO,AB,Harrisville,NY,13648,585,564,0.04999196739311085,61500,300,74000,257,300,56647.1109266
728985,CO,AB,Forest Junction,WI,54123,744,783,0.08646189424092166,243000,180,312000,111,180,184012.630827
729785,CO,AB,Broseley,MO,63932,717,729,0.10605633374151141,73750,300,85000,288,300,73118.6869263
730798,CO,AB,Miami,FL,33231,511,519,0.04048089416140442,134000,240,160000,177,240,108540.393006
731823,CO,AB,South Union,KY,42283,778,790,0.08737720841021088,448500,180,590000,128,180,372120.026661
732053,CO,AB,Bloomburg,TX,75556,645,646,0.06926524245490118,253250,180,299000,177,180,250823.728222
732983,CO,AB,Talmage,UT,84073,505,481,0.08690593176163133,202750,180,269000,159,180,190302.933054
733256,CO,AB,Manteca,CA,95337,730,708,0.059237468821560786,93000,240,104000,182,240,79398.8636868
734057,CO,AB,Barnard,SD,57426,673,668,0.10362637094496574,505750,240,597000,236,240,503175.664423
735165,CO,AB,New Knoxville,OH,45871,677,717,0.07673978422441577,83500,300,110000,215,300,73091.1694701
736063,CO,AB,Lake Dallas,TX,75065,754,761,0.058523554136788065,213750,300,233000,270,300,203583.638834
736454,CO,AB,Rosalie,NE,68055,620,612,0.06259832112976722,444500,300,502000,194,300,357576.399102
737386,CO,AB,Medina,WA,98039,680,664,0.10170189434585934,244750,180,293000,152,180,226465.675855
737773,CO,AB,Angwin,CA,94508,580,577,0.07670688013395856,224000,240,272000,208,240,209984.183413
738885,CO,AB,Indian Valley,ID,83632,702,683,0.10512202224716935,442250,240,583000,217,240,428435.358639
739579,CO,AB,Melrose,NY,12121,486,451,0.06191385208288253,521750,180,605000,173,180,509202.179766
739889,CO,AB,Moscow,ID,83844,576,599,0.08119785498501904,200000,240,248000,230,240,196551.049567
740904,CO,AB,Riderwood,MD,21139,657,650,0.047174877802413334,236000,300,252000,285,300,229627.035495
741318,CO,AB,Ostrander,OH,43061,674,625,0.11079501778234427,70500,300,94000,278,300,69429.3309305
742368,CO,AB,Amarillo,TX,79118,708,664,0.07136570156772004,317000,240,420000,232,240,312111.083835
742701,CO,AB,Mc Gill,NV,89318,597,635,0.09011990899763803,149000,240,176000,210,240,141536.044317
743717,CO,AB,Highland Mills,NY,10930,540,531,0.07253868767004917,455500,180,538000,115,180,343989.831752
743948,CO,AB,Dyer,NV,89010,733,732,0.06495118303932332,234750,300,249000,276,300,226732.783299
744874,CO,AB,Sumner,IA,50674,631,678,0.04667950336423583,459000,300,588000,268,300,431463.709533
745954,CO,AB,Belden,CA,95915,551,517,0.05220465331157506,199250,180,215000,176,180,196303.566167
746816,CO,AB,South Bend,IN,46635,652,631,0.05686398074832605,249000,180,280000,170,180,240016.87423
747029,CO,AB,New Orleans,LA,70190,708,728,0.04417802493197641,204000,180,220000,157,180,184811.258637
747839,CO,AB,Leicester,MA,01524,640,620,0.046052060393909106,483500,240,606000,201,240,431824.221641
748439,CO,AB,Los Angeles,CA,90016,490,511,0.07924075836549183,127000,300,164000,253,300,119577.761231
748675,CO,AB,Glen Allen,AL,35559,599,609,0.038977715222355276,357750,180,469000,132,180,281737.252918
749576,CO,AB,Woodville,WV,25572,754,732,0.05181777886647372,417500,180,546000,127,180,326100.530222
